,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-26",0.18,-1.9907
"2016-03-27",3.3441,0.46
"2016-03-28",14.1795,-0.4771
"2016-03-29",19.4553,0.5077
"2016-03-30",4.298,0.4513
"2016-03-31",0.744,0.9778
"2016-04-01",0.4942,1.725
"2016-04-02",0,3.9966
"2016-04-03",0,6.8321
"2016-04-04",0,6.9044
"2016-04-05",0,1.5768
"2016-04-06",0,4.1347
"2016-04-07",0,8.3123
"2016-04-08",0,9.8898
"2016-04-09",0.2463,7.8394
"2016-04-10",2.8995,7.3714
"2016-04-11",1.2687,7.6908
"2016-04-12",0.4229,8.7847
"2016-04-13",13.058,4.8087
"2016-04-14",18.356,-0.1964
"2016-04-15",2.4594,0.1635
"2016-04-16",0,0.9332
"2016-04-17",0,2.1208
"2016-04-18",0,2.7073
"2016-04-19",0,7.3528
"2016-04-20",0,9.5368
"2016-04-21",0,11.4012
"2016-04-22",0.0557,12.336
"2016-04-23",4.7445,5.7462
"2016-04-24",3.8898,3.7683
"2016-04-25",4.9698,3.8885
"2016-04-26",2.3922,4.4813
"2016-04-27",1.5933,5.3416
"2016-04-28",0.2844,2.4242
"2016-04-29",1.3465,3.2264
"2016-04-30",1.4312,3.3421
"2016-05-01",0.1848,3.4646
"2016-05-02",0,5.7341
"2016-05-03",0,9.5766
"2016-05-04",0,11.7488
"2016-05-05",0.0389,14.04
"2016-05-06",12.2538,7.2283
"2016-05-07",4.821,5.259
"2016-05-08",8.3917,5.9262
"2016-05-09",0.2668,4.9798
"2016-05-10",4.4117,1.4376
"2016-05-11",0,2.3531
"2016-05-12",0.1536,7.2718
"2016-05-13",0,11.5481
"2016-05-14",0.0074,13.3307
"2016-05-15",5.9553,6.9137
"2016-05-16",5.9144,6.2612
"2016-05-17",0.0885,6.0664
"2016-05-18",0.3009,9.3579
"2016-05-19",17.1537,9.8641
"2016-05-20",7.3939,8.5614
"2016-05-21",11.8392,5.0055
"2016-05-22",4.0091,3.8982
"2016-05-23",0.3455,5.3764
"2016-05-24",1.4866,7.2087
"2016-05-25",1.7723,6.2852
"2016-05-26",1.2128,6.8875
"2016-05-27",1.3005,7.5839
"2016-05-28",0.0527,7.7252
"2016-05-29",3.0223,10.4818
"2016-05-30",0,9.2709
"2016-05-31",0,9.7994
"2016-06-01",0.1335,11.2193
"2016-06-02",0.1335,13.3471
"2016-06-03",0,13.9058
"2016-06-04",0,15.7165
"2016-06-05",0,16.801
"2016-06-06",0,16.9922
"2016-06-07",0,16.2
"2016-06-08",0,16.9379
"2016-06-09",0,17.4471
"2016-06-10",0,17.0657
"2016-06-11",2.6574,11.8177
"2016-06-12",4.0323,12.4486
"2016-06-13",7.6591,11.0524
"2016-06-14",0.359,11.4927
"2016-06-15",0,13.8712
"2016-06-16",0,10.6854
"2016-06-17",0,13.5293
"2016-06-18",0,16.2439
"2016-06-19",0,14.7561
"2016-06-20",0.0479,18.4941
"2016-06-21",0,17.7729
"2016-06-22",0,17.9518
"2016-06-23",0,18.737
"2016-06-24",0.0479,14.4195
"2016-06-25",0,10.6632
"2016-06-26",0,14.1114
"2016-06-27",0,18.3653
"2016-06-28",0,20.5078
"2016-06-29",1.0877,18.7911
"2016-06-30",1.152,15.4817
"2016-07-01",0,16.0829
"2016-07-02",0,16.271
"2016-07-03",0,16.9459
"2016-07-04",0,17.3725
"2016-07-05",0.037,16.2328
"2016-07-06",0,14.4413
"2016-07-07",0,13.5057
"2016-07-08",0,17.4815
"2016-07-09",0,17.8324
"2016-07-10",0.0014,10.8042
"2016-07-11",0,7.9812
"2016-07-12",0,11.5502
"2016-07-13",0,13.4791
"2016-07-14",0,15.5921
"2016-07-15",0,17.5982
"2016-07-16",0,16.826
"2016-07-17",0,17.3438
"2016-07-18",0,18.816
"2016-07-19",0,19.4646
"2016-07-20",0,19.6559
"2016-07-21",0,20.6774
"2016-07-22",0,20.2336
"2016-07-23",0,16.6556
"2016-07-24",0,17.2304
"2016-07-25",0,19.6896
"2016-07-26",0,20.4761
"2016-07-27",0,19.4297
"2016-07-28",0,20.0851
"2016-07-29",0,19.6821
"2016-07-30",0,19.6592
"2016-07-31",0.0075,19.8492
"2016-08-01",0,19.4657
"2016-08-02",0.2116,20.3806
"2016-08-03",0,16.5605
"2016-08-04",0,15.8381
"2016-08-05",0,17.5536
"2016-08-06",0.2542,17.0461
"2016-08-07",2.9758,16.9693
"2016-08-08",0,16.777
"2016-08-09",0,16.8064
"2016-08-10",0,14.598
"2016-08-11",0.3562,13.5156
"2016-08-12",0,14.1825
"2016-08-13",0,15.7734
"2016-08-14",0,17.97
"2016-08-15",0,18.958
"2016-08-16",0,18.9111
"2016-08-17",0,18.7606
"2016-08-18",1.2037,16.6757
"2016-08-19",0.0485,15.1424
"2016-08-20",0,14.4754
"2016-08-21",0,17.0409
"2016-08-22",0.1919,17.0929
"2016-08-23",0,14.3882
"2016-08-24",0,11.6821
"2016-08-25",0,11.8826
"2016-08-26",0,12.6933
"2016-08-27",0,13.5225
"2016-08-28",0,15.9778
"2016-08-29",0,17.8464
"2016-08-30",0,19.2436
"2016-08-31",0,19.6282
"2016-09-01",0,17.2738
"2016-09-02",0.1266,16.2729
"2016-09-03",0.1098,14.158
"2016-09-04",0.2276,11.1757
"2016-09-05",0,8.0253
"2016-09-06",0.4413,10.3327
"2016-09-07",0.1845,11.2904
"2016-09-08",0,11.9005
"2016-09-09",0,9.7949
"2016-09-10",0,11.0512
"2016-09-11",0,14.5913
"2016-09-12",1.8712,11.0491
"2016-09-13",9.9366,10.7276
"2016-09-14",8.6296,6.7143
"2016-09-15",1.0321,6.2294
"2016-09-16",0,8.1165
"2016-09-17",0.0822,9.5267
"2016-09-18",0,13.8426
"2016-09-19",0,15.2651
"2016-09-20",0,16.0174
"2016-09-21",14.2708,13.1788
"2016-09-22",23.4,9.1042
"2016-09-23",23.0793,2.1604
"2016-09-24",10.5872,3.7631
"2016-09-25",0.6084,6.7543
"2016-09-26",0,11.1436
"2016-09-27",0,12.8944
"2016-09-28",0.4771,14.2653
"2016-09-29",0.4981,11.9822
"2016-09-30",0.2484,11.8885
"2016-10-01",2.6905,11.295
"2016-10-02",1.4443,10.4576
"2016-10-03",3.7718,3.2059
"2016-10-04",0.4973,2.4457
"2016-10-05",0.7629,1.6431
"2016-10-06",1.1802,1.4547
"2016-10-07",0,3.8474
"2016-10-08",0.2993,8.5528
"2016-10-09",0,9.3089
"2016-10-10",0,10.2985
"2016-10-11",0,5.7926
"2016-10-12",0.5548,4.6325
"2016-10-13",0.2323,7.5977
"2016-10-14",7.4463,8.5811
"2016-10-15",22.1701,8.0687
"2016-10-16",43.8414,4.4985
"2016-10-17",27.3876,-0.6577
"2016-10-18",6.8543,0.4763
"2016-10-19",0.4599,-0.5965
"2016-10-20",1.2734,0.9903
"2016-10-21",0,5.7048
"2016-10-22",0,7.8455
"2016-10-23",0.0076,8.195
"2016-10-24",2.7842,6.7622
"2016-10-25",1.5237,6.749
"2016-10-26",0.2316,8.3078
"2016-10-27",0.9965,10.3884
"2016-10-28",11.3135,8.651
"2016-10-29",1.5654,7.6568
"2016-10-30",12.0184,6.9378
"2016-10-31",4.3598,2.137
"2016-11-01",4.4407,0.7159
"2016-11-02",0.2342,1.8691
"2016-11-03",0.4524,5.8866
"2016-11-04",0,7.608
"2016-11-05",0,7.9383
"2016-11-06",0,6.6795
"2016-11-07",0.1633,6.6856
"2016-11-08",0,8.1896
"2016-11-09",0,8.986
"2016-11-10",0,8.4325
"2016-11-11",0,8.057
"2016-11-12",0,6.7206
"2016-11-13",0,5.1285
"2016-11-14",0,6.7113
"2016-11-15",0,9.1394
"2016-11-16",0.3987,1.6865
"2016-11-17",5.253,-6.6641
"2016-11-18",0,-5.3097
"2016-11-19",0,2.2271
"2016-11-20",1.0794,6.0495
"2016-11-21",9.9881,0.8706
"2016-11-22",0.0379,-1.9416
"2016-11-23",5.3096,-1.9937
"2016-11-24",0.2342,-4.5565
"2016-11-25",0,-1.0431
"2016-11-26",3.1204,1.3879
"2016-11-27",14.6083,-3.4858
"2016-11-28",18.2614,-5.5519
"2016-11-29",0,-7.5663
"2016-11-30",0.0286,-7.6108
"2016-12-01",0,-7.5562
"2016-12-02",0,-8.4601
"2016-12-03",2.8452,-8.736
"2016-12-04",3.5328,-3.4324
"2016-12-05",0.3033,-10.6463
"2016-12-06",0.0119,-13.4655
"2016-12-07",0.0076,-14.3908
"2016-12-08",12.5563,-10.9468
"2016-12-09",22.737,-1.3866
"2016-12-10",38.0315,-1.0832
"2016-12-11",6.1273,-4.9398
"2016-12-12",0,-7.0784
"2016-12-13",0.0591,-7.7852
"2016-12-14",15.9595,-2.2242
"2016-12-15",16.0283,2.167
"2016-12-16",39.9534,-5.273
"2016-12-17",0,-15.1646
"2016-12-18",0,-16.0101
"2016-12-19",4.9292,-11.1589
"2016-12-20",0.3966,-2.2035
"2016-12-21",0,-6.4209
"2016-12-22",0,-5.9938
"2016-12-23",2.7765,-5.1132
"2016-12-24",11.5828,-2.3702
"2016-12-25",9.2093,-8.2932
"2016-12-26",0,-12.179
"2016-12-27",3.979,-10.0191
"2016-12-28",0.9862,-8.815
"2016-12-29",0,-6.44
"2016-12-30",0,-4.5073
"2016-12-31",1.9914,-7.239
"2017-01-01",9.8639,-8.6487
"2017-01-02",0.2301,-11.0527
"2017-01-03",9.7965,-10.2873
"2017-01-04",40.1443,-8.4144
"2017-01-05",0,-18.2881
"2017-01-06",0,-17.1212
"2017-01-07",7.6161,-11.284
"2017-01-08",17.8962,-1.0095
"2017-01-09",41.6672,-1.7279
"2017-01-10",39.7878,-3.7945
"2017-01-11",43.2078,-5.3572
"2017-01-12",1.4745,-7.5864
"2017-01-13",0,-6.1802
"2017-01-14",0,-4.9318
"2017-01-15",0.0001,-7.0938
"2017-01-16",0,-8.2445
"2017-01-17",0,-6.5552
"2017-01-18",0,-4.1415
"2017-01-19",2.6932,-4.1359
"2017-01-20",1.2877,-4.8747
"2017-01-21",9.2599,-5.2253
"2017-01-22",11.5894,-6.6499
"2017-01-23",25.2199,-4.7725
"2017-01-24",6.9683,-8.3498
"2017-01-25",1.1188,-9.3629
"2017-01-26",0.7426,-11.8818
"2017-01-27",0,-12.1158
"2017-01-28",0.0843,-9.6795
"2017-01-29",0,-3.1936
"2017-01-30",0,-3.3935
"2017-01-31",0.0025,-2.0336
"2017-02-01",0,-0.3153
"2017-02-02",4.2851,-2.6197
"2017-02-03",7.1294,0.4182
"2017-02-04",6.4512,0.1879
"2017-02-05",1.2361,1.1773
"2017-02-06",19.9904,0.4389
"2017-02-07",32.3165,0.2178
"2017-02-08",20.5669,1.7186
"2017-02-09",12.9692,5.1718
"2017-02-10",26.049,1.2705
"2017-02-11",9.4446,-4.5787
"2017-02-12",0,-3.7573
"2017-02-13",0,-1.4315
"2017-02-14",0,-0.1691
"2017-02-15",0,1.2383
"2017-02-16",0.9937,2.2537
"2017-02-17",5.746,0.0866
"2017-02-18",6.1234,2.1197
"2017-02-19",17.47,0.2559
"2017-02-20",14.6169,0.4637
"2017-02-21",15.3142,0.7956
"2017-02-22",11.2814,-3.8066
"2017-02-23",5.66,-7.1723
"2017-02-24",3.9232,-10.7111
"2017-02-25",5.8646,-11.2043
"2017-02-26",0.9562,-9.8608
"2017-02-27",19.2203,-9.4065
"2017-02-28",2.727,-11.1216
"2017-03-01",0,-5.7404
"2017-03-02",0,-3.9959
"2017-03-03",0,0.0125
"2017-03-04",0,2.8131
"2017-03-05",24.5893,-1.759
"2017-03-06",23.6495,-8.8399
"2017-03-07",0,-4.5928
"2017-03-08",0,0.923
"2017-03-09",0,4.087
"2017-03-10",0,3.8031
"2017-03-11",0,2.5609
"2017-03-12",0,2.1265
"2017-03-13",0,3.5741
"2017-03-14",0,7.8468
"2017-03-15",0,8.3326
"2017-03-16",0,6.5231
"2017-03-17",1.0103,6.9933
"2017-03-18",0,9.7554
"2017-03-19",0,7.8074
"2017-03-20",0,8.5136
"2017-03-21",13.199,8.993
"2017-03-22",23.7159,5.5
"2017-03-23",13.2789,-0.0292
"2017-03-24",0.8946,1.965
"2017-03-25",10.6058,-0.4872
"2017-03-26",0.2182,0.0147
"2017-03-27",13.7691,0.9078
"2017-03-28",0.952,1.2262
"2017-03-29",0.0143,2.0031
"2017-03-30",14.0965,2.9244
"2017-03-31",9.9384,2.9212
"2017-04-01",0,4.6013
"2017-04-02",4.4867,0.7217
"2017-04-03",0.3331,-1.493
"2017-04-04",0,-2.3123
"2017-04-05",0,0.5722
"2017-04-06",0,7.1403
"2017-04-07",5.712,6.1568
"2017-04-08",31.921,1.1623
"2017-04-09",5.1594,-2.8025
"2017-04-10",0,-1.0582
"2017-04-11",0,3.2142
"2017-04-12",6.7196,7.7682
"2017-04-13",0.2334,7.8411
"2017-04-14",0,-0.0237
"2017-04-15",0,-0.692
"2017-04-16",0,5.4786
"2017-04-17",0,6.6027
"2017-04-18",15.1641,5.3888
"2017-04-19",1.3241,3.8487
"2017-04-20",9.3936,3.0987
"2017-04-21",1.5001,1.1748
"2017-04-22",0.1439,3.5456
"2017-04-23",0.3276,6.9173
"2017-04-24",17.9605,1.4993
"2017-04-25",5.3114,2.0246
"2017-04-26",12.9049,2.8648
"2017-04-27",11.6753,-1.5079
"2017-04-28",7.4431,-2.6342
"2017-04-29",0,0.7114
"2017-04-30",0,2.4035
"2017-05-01",0.6861,5.3988
"2017-05-02",0.7677,5.2017
"2017-05-03",0,6.8708
"2017-05-04",0,11.2533
"2017-05-05",0,13.7434
"2017-05-06",0.6961,13.238
"2017-05-07",0.0298,11.3445
"2017-05-08",0.1997,9.3176
"2017-05-09",0,9.713
"2017-05-10",0,9.6179
"2017-05-11",0,11.9742
"2017-05-12",0,10.6824
"2017-05-13",0,2.5748
"2017-05-14",0,5.2142
"2017-05-15",0.3481,7.4738
"2017-05-16",10.3847,5.3811
"2017-05-17",9.5368,-1.7426
"2017-05-18",6.6602,-1.9054
"2017-05-19",0.525,1.9681
"2017-05-20",0.3032,6.0872
"2017-05-21",0.7978,8.0111
"2017-05-22",0.14,8.9336
"2017-05-23",0,11.057
"2017-05-24",1.026,11.1678
"2017-05-25",0.8928,6.2444
"2017-05-26",0.0034,5.5959
"2017-05-27",0,6.2489
"2017-05-28",0,9.8372
"2017-05-29",0,11.7183
"2017-05-30",0,13.4329
"2017-05-31",0,15.5367
"2017-06-01",0.0244,13.0176
"2017-06-02",0,11.0478
"2017-06-03",0,13.9301
"2017-06-04",0,17.5089
"2017-06-05",0,14.737
"2017-06-06",0,16.081
"2017-06-07",0,17.2302
"2017-06-08",0,16.2112
"2017-06-09",0,11.9794
"2017-06-10",0,9.545
"2017-06-11",0.0036,12.14
"2017-06-12",9.4606,8.0705
"2017-06-13",18.2441,3.7225
"2017-06-14",0,8.5789
"2017-06-15",0,12.317
"2017-06-16",0.9066,14.4617
"2017-06-17",0,11.8531
"2017-06-18",0,12.6058
"2017-06-19",0,16.5442
"2017-06-20",0,19.1359
"2017-06-21",0,18.311
"2017-06-22",0.2842,14.0999
"2017-06-23",0,13.1461
"2017-06-24",0,14.3317
"2017-06-25",0,16.0985
"2017-06-26",0.0025,18.1236
"2017-06-27",0.0022,14.8042
"2017-06-28",0.0066,14.0403
"2017-06-29",0,12.1128
"2017-06-30",0.2024,12.0629
"2017-07-01",0,15.1788
"2017-07-02",0,18.4935
"2017-07-03",0,18.6497
"2017-07-04",0,19.7685
"2017-07-05",0,21.2357
"2017-07-06",0,20.8891
"2017-07-07",0,20.7132
"2017-07-08",0.1692,19.9881
"2017-07-09",0.2331,20.2063
"2017-07-10",0,18.3804
"2017-07-11",0,18.4787
"2017-07-12",0,18.1993
"2017-07-13",0,19.5583
"2017-07-14",2.4415,19.3738
"2017-07-15",0,20.1405
"2017-07-16",0,19.7669
"2017-07-17",0.2901,18.4194
"2017-07-18",0,19.4978
"2017-07-19",0,19.783
"2017-07-20",0.0138,19.8719
"2017-07-21",0,18.9949
"2017-07-22",0,19.3467
"2017-07-23",0.0019,18.9636
"2017-07-24",0.0375,19.7994
"2017-07-25",1.3707,15.3684
"2017-07-26",4.3034,16.1107
"2017-07-27",0.0359,16.3093
"2017-07-28",0,16.8212
"2017-07-29",0,17.6802
"2017-07-30",0,18.4457
"2017-07-31",0,19.3528
"2017-08-01",0,19.942
"2017-08-02",0,19.7129
"2017-08-03",0,18.6876
"2017-08-04",0,18.6141
"2017-08-05",0,17.0826
"2017-08-06",0.2084,15.9455
"2017-08-07",1.9264,15.3295
"2017-08-08",1.4301,13.9259
"2017-08-09",1.3799,14.8819
"2017-08-10",0,14.1617
"2017-08-11",0.1878,16.3916
"2017-08-12",0.4358,17.0056
"2017-08-13",2.899,16.2954
"2017-08-14",1.1968,13.284
"2017-08-15",0.4045,12.5913
"2017-08-16",0.6393,13.9631
"2017-08-17",0,15.5554
"2017-08-18",0,15.9151
"2017-08-19",0,16.7051
"2017-08-20",0,17.3394
"2017-08-21",0,17.3229
"2017-08-22",0,17.5002
"2017-08-23",1.4373,15.551
"2017-08-24",0.2801,15.465
"2017-08-25",0.1008,17.155
"2017-08-26",0,18.8268
"2017-08-27",0,18.7435
"2017-08-28",0,19.4364
"2017-08-29",0,20.2881
"2017-08-30",0.0146,17.8437
"2017-08-31",0.1428,15.4886
"2017-09-01",0,16.6978
"2017-09-02",0,18.9614
"2017-09-03",0,20.5393
"2017-09-04",0,20.3531
"2017-09-05",0,17.5047
"2017-09-06",0,18.1111
"2017-09-07",0,18.0303
"2017-09-08",0.0805,18.3212
"2017-09-09",0.3709,15.6597
"2017-09-10",0,15.1111
"2017-09-11",0,17.4171
"2017-09-12",0,17.9146
"2017-09-13",0.6146,15.3903
"2017-09-14",4.9186,12.0176
"2017-09-15",4.2627,4.4505
"2017-09-16",0.6561,4.5563
"2017-09-17",0,7.8681
"2017-09-18",12.2813,10.9593
"2017-09-19",18.7808,2.374
"2017-09-20",0.3636,5.0681
"2017-09-21",2.5665,3.8014
"2017-09-22",0.1338,1.4893
"2017-09-23",7.0347,2.006
"2017-09-24",14.5731,1.5139
"2017-09-25",0.3938,2.845
"2017-09-26",0,3.7061
"2017-09-27",0.0924,6.1883
"2017-09-28",0.0675,7.0618
"2017-09-29",0.1547,8.198
"2017-09-30",7.5098,4.5004
"2017-10-01",1.8542,0.6923
"2017-10-02",3.6959,-0.8934
"2017-10-03",0.1746,0.585
"2017-10-04",2.8393,2.7072
"2017-10-05",0,4.8796
"2017-10-06",0,3.1558
"2017-10-07",0.0898,7.4077
"2017-10-08",1.3116,0.6301
"2017-10-09",0,0.4079
"2017-10-10",0,4.2759
"2017-10-11",0,6.7189
"2017-10-12",0.0527,1.1341
"2017-10-13",0.0447,1.8474
"2017-10-14",3.886,-2.6146
"2017-10-15",0,2.773
"2017-10-16",0,7.3416
"2017-10-17",0,8.8735
"2017-10-18",0,8.1755
"2017-10-19",0.4147,9.4375
"2017-10-20",2.5039,3.6188
"2017-10-21",0.084,-0.9182
"2017-10-22",0,4.776
"2017-10-23",0.1662,4.5825
"2017-10-24",0.0835,5.9386
"2017-10-25",0,7.865
"2017-10-26",0,4.2447
"2017-10-27",0,3.7168
"2017-10-28",0,6.3777
"2017-10-29",0,6.5604
"2017-10-30",0,-0.8671
"2017-10-31",0,0.5096
"2017-11-01",0.0032,5.04
"2017-11-02",0.1177,6.1416
"2017-11-03",19.1561,3.755
"2017-11-04",35.4978,0.0848
"2017-11-05",12.637,-1.5715
"2017-11-06",3.05,-2.3078
"2017-11-07",0,-5.1128
"2017-11-08",0.0405,-4.1117
"2017-11-09",0.4571,2.114
"2017-11-10",0.0055,1.6802
"2017-11-11",0,-0.3145
"2017-11-12",0,1.8051
"2017-11-13",0,4.213
"2017-11-14",0,0.5211
"2017-11-15",0,2.3874
"2017-11-16",37.8154,4.2329
"2017-11-17",39.8852,-3.8832
"2017-11-18",0,-5.7025
"2017-11-19",0,-3.4176
"2017-11-20",0.1147,0.3863
"2017-11-21",0,4.0483
"2017-11-22",0.02,6.8556
"2017-11-23",0,7.0335
"2017-11-24",0.0019,3.9117
"2017-11-25",0,3.9836
"2017-11-26",0,8.6125
"2017-11-27",6.3079,3.4703
"2017-11-28",0,-1.3881
"2017-11-29",0,-1.9725
"2017-11-30",0.0106,-1.394
"2017-12-01",0,-1.0499
"2017-12-02",0,0.6749
"2017-12-03",31.614,-0.6817
"2017-12-04",0,-8.7266
"2017-12-05",0,-9.5492
"2017-12-06",0,-8.4483
"2017-12-07",0,-7.0666
"2017-12-08",0,-2.9972
"2017-12-09",0,-1.1253
"2017-12-10",0,-0.3031
"2017-12-11",0.1698,2.0707
"2017-12-12",0,3.3159
"2017-12-13",3.1416,-1.6476
"2017-12-14",0,-3.9365
"2017-12-15",0.278,-1.9828
"2017-12-16",1.6137,-4.878
"2017-12-17",0,-8.5671
"2017-12-18",0,-3.835
"2017-12-19",0,-1.3303
"2017-12-20",4.0375,-3.4709
"2017-12-21",0,-8.9833
"2017-12-22",1.6851,-8.7376
"2017-12-23",23.6197,-9.6977
"2017-12-24",5.6554,-10.7886
"2017-12-25",17.3333,-3.9277
"2017-12-26",0,-4.6811
"2017-12-27",0,-1.8263
"2017-12-28",0,-0.6697
"2017-12-29",0,3.6949
"2017-12-30",0,-0.4945
"2017-12-31",0,-6.4751
"2018-01-01",0,-5.4241
"2018-01-02",0,-5.9355
"2018-01-03",0,-1.1912
"2018-01-04",0,-0.2473
"2018-01-05",0,1.2533
"2018-01-06",6.2441,-1.5813
"2018-01-07",0,-3.4217
"2018-01-08",0.479,-0.7375
"2018-01-09",8.3296,0.7009
"2018-01-10",10.0087,-4.2235
"2018-01-11",17.7631,-4.7653
"2018-01-12",0,-2.3601
"2018-01-13",0,-2.6444
"2018-01-14",0,-2.0362
"2018-01-15",0,-2.2943
"2018-01-16",0,-4.2728
"2018-01-17",0,-1.1852
"2018-01-18",0,1.4655
"2018-01-19",13.9587,-1.3638
"2018-01-20",1.3702,-7.4993
"2018-01-21",0,-9.3879
"2018-01-22",1.4507,-9.2569
"2018-01-23",0,-6.5219
"2018-01-24",0.8667,-2.9793
"2018-01-25",7.5021,-5.3445
"2018-01-26",2.518,-6.7855
"2018-01-27",5.4352,-5.6702
"2018-01-28",0.1866,-1.3892
"2018-01-29",0.173,0.2292
"2018-01-30",0,2.621
"2018-01-31",0,-0.8177
"2018-02-01",0,-1.0808
"2018-02-02",3.7204,1.027
"2018-02-03",0.8903,1.8823
"2018-02-04",4.9367,1.6933
"2018-02-05",5.3198,-0.9147
"2018-02-06",0.5043,-3.0354
"2018-02-07",0,-1.2366
"2018-02-08",0,2.4191
"2018-02-09",0,0.6673
"2018-02-10",0,-6.2916
"2018-02-11",0,-6.1278
"2018-02-12",1.3716,-4.1423
"2018-02-13",0,-4.155
"2018-02-14",3.3399,-3.2996
"2018-02-15",9.8358,-9.3785
"2018-02-16",0.4483,-8.5356
"2018-02-17",0.0161,-0.7986
"2018-02-18",33.8899,-2.6832
"2018-02-19",1.1858,-11.7763
"2018-02-20",0.0466,-15.236
"2018-02-21",1.4302,-12.8875
"2018-02-22",3.2552,-11.8495
"2018-02-23",2.9205,-11.8676
"2018-02-24",5.4122,-12.1018
"2018-02-25",3.1229,-8.8821
"2018-02-26",7.8942,-5.5117
"2018-02-27",1.5969,-4.1481
"2018-02-28",0,-8.7291
"2018-03-01",2.3912,-4.6829
"2018-03-02",5.7888,-2.8654
"2018-03-03",2.3724,-1.965
"2018-03-04",7.4861,-6.7965
"2018-03-05",0,-7.3723
"2018-03-06",0,-6.2598
"2018-03-07",0,-2.9804
"2018-03-08",0,-0.2399
"2018-03-09",0,1.514
"2018-03-10",0,0.5983
"2018-03-11",0,1.4847
"2018-03-12",0,2.7454
"2018-03-13",0,3.9663
"2018-03-14",11.8741,3.7812
"2018-03-15",6.3434,-0.6932
"2018-03-16",4.27,-1.1415
"2018-03-17",6.114,-3.9858
"2018-03-18",1.6179,-5.5726
"2018-03-19",0,-3.6186
"2018-03-20",0,-1.614
"2018-03-21",3.6425,2.8367
"2018-03-22",15.7106,4.1878
"2018-03-23",12.4041,1.8085
"2018-03-24",5.7081,0.3094
"2018-03-25",6.2484,-3.2828
"2018-03-26",4.2088,-3.7912
"2018-03-27",0.8245,-2.9898
"2018-03-28",1.1668,1.3793
"2018-03-29",0,1.309
"2018-03-30",0.1871,3.4912
"2018-03-31",0,5.4234
"2018-04-01",0,4.4325
"2018-04-02",9.8177,-2.4429
"2018-04-03",0,-5.5449
"2018-04-04",1.1479,1.6636
"2018-04-05",1.0856,4.6452
"2018-04-06",12.9606,3.2023
"2018-04-07",11.3828,4.0496
"2018-04-08",11.8187,0.3457
"2018-04-09",2.0274,1.5598
"2018-04-10",0.005,5.536
"2018-04-11",1.3036,6.4274
"2018-04-12",19.8586,-0.9261
"2018-04-13",2.3317,-2.5367
"2018-04-14",0,0.0641
"2018-04-15",0,5.6553
"2018-04-16",0.9383,4.7541
"2018-04-17",5.2478,-3.0366
"2018-04-18",0,-0.0789
"2018-04-19",0,6.5787
"2018-04-20",0,6.9634
"2018-04-21",0,7.161
"2018-04-22",0.7216,9.2629
"2018-04-23",1.0834,4.2333
"2018-04-24",0,3.7977
"2018-04-25",0,6.4618
"2018-04-26",0,9.5698
"2018-04-27",0,12.3042
"2018-04-28",0,11.6894
"2018-04-29",0.6415,5.5077
"2018-04-30",13.9631,0.7346
"2018-05-01",0,2.5095
"2018-05-02",0.775,4.4007
"2018-05-03",0,6.0544
"2018-05-04",0,8.2451
"2018-05-05",0,11.3041
"2018-05-06",0,14.0666
"2018-05-07",0,11.8131
"2018-05-08",0,10.8523
"2018-05-09",0,13.6667
"2018-05-10",0.2335,10.4438
"2018-05-11",12.4457,3.4643
"2018-05-12",12.8462,3.8509
"2018-05-13",5.9632,5.2988
"2018-05-14",0.7196,7.418
"2018-05-15",3.1016,9.0428
"2018-05-16",0.1691,10.3947
"2018-05-17",0,10.4075
"2018-05-18",4.2301,8.1314
"2018-05-19",0.3499,9.3859
"2018-05-20",1.1447,10.0697
"2018-05-21",0.81,11.211
"2018-05-22",6.1445,8.9178
"2018-05-23",0,9.4275
"2018-05-24",0,12.238
"2018-05-25",0,14.8355
"2018-05-26",0.0001,13.3026
"2018-05-27",0.0014,10.6129
"2018-05-28",2.4553,10.6403
"2018-05-29",0.4742,11.2285
"2018-05-30",3.9808,14.0104
"2018-05-31",1.9467,13.3807
"2018-06-01",2.2727,6.5396
"2018-06-02",0,9.4345
"2018-06-03",0,14.2996
"2018-06-04",0,16.1738
"2018-06-05",0,16.6441
"2018-06-06",0,16.8086
"2018-06-07",0,16.2468
"2018-06-08",0,15.5872
"2018-06-09",0,16.9786
"2018-06-10",0,7.1102
"2018-06-11",0,8.772
"2018-06-12",0,11.1009
"2018-06-13",0,16.861
"2018-06-14",0,16.4546
"2018-06-15",0,14.3851
"2018-06-16",0,13.2626
"2018-06-17",15.6093,13.855
"2018-06-18",0.0048,10.1328
"2018-06-19",0.1284,10.61
"2018-06-20",0,12.166
"2018-06-21",0,15.5349
"2018-06-22",0,13.0729
"2018-06-23",0,12.7309
"2018-06-24",0,11.6125
"2018-06-25",0,14.8684
"2018-06-26",0,17.5015
"2018-06-27",0,18.1787
"2018-06-28",0,17.4429
"2018-06-29",0,11.4509
"2018-06-30",0,10.9777
"2018-07-01",0,13.179
"2018-07-02",0,15.6
"2018-07-03",0,13.1103
"2018-07-04",0,16.0914
"2018-07-05",0,18.9579
"2018-07-06",0,21.065
"2018-07-07",0,20.9555
"2018-07-08",0,21.2483
"2018-07-09",0.0561,21.0529
"2018-07-10",0,20.6318
