,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-29",22.3415,-0.066
"2016-03-30",4.7868,-0.2045
"2016-03-31",0.3931,-0.1605
"2016-04-01",0.3478,0.6273
"2016-04-02",0,2.9112
"2016-04-03",0,5.9267
"2016-04-04",0,5.8599
"2016-04-05",0,0.7024
"2016-04-06",0,3.2894
"2016-04-07",0,7.348
"2016-04-08",0,8.7326
"2016-04-09",0,6.8825
"2016-04-10",2.2031,6.7156
"2016-04-11",0.9636,6.8359
"2016-04-12",0.3784,7.8581
"2016-04-13",13.9134,4.0915
"2016-04-14",19.5444,-1.0507
"2016-04-15",2.0542,-0.7255
"2016-04-16",0,-0.3182
"2016-04-17",0,1.0749
"2016-04-18",0,1.6148
"2016-04-19",0,6.3432
"2016-04-20",0,8.5429
"2016-04-21",0,10.247
"2016-04-22",0,11.1938
"2016-04-23",5.1117,4.6851
"2016-04-24",5.1249,2.6925
"2016-04-25",5.341,3.0636
"2016-04-26",2.8369,3.3459
"2016-04-27",1.4328,4.3263
"2016-04-28",0.5805,1.4663
"2016-04-29",1.6829,2.1921
"2016-04-30",1.4561,2.4575
"2016-05-01",0.1542,2.5449
"2016-05-02",0,4.6803
"2016-05-03",0,8.4572
"2016-05-04",0,10.5311
"2016-05-05",0,12.715
"2016-05-06",14.1572,6.0958
"2016-05-07",5.5491,4.465
"2016-05-08",9.9559,5.1613
"2016-05-09",0.3376,3.8658
"2016-05-10",4.0428,0.5858
"2016-05-11",0,1.2354
"2016-05-12",0.2446,6.13
"2016-05-13",0,10.8113
"2016-05-14",0.015,11.9995
"2016-05-15",6.3742,6.1068
"2016-05-16",7.2472,5.2739
"2016-05-17",0.1157,5.2234
"2016-05-18",0.0244,8.2276
"2016-05-19",17.8611,8.7576
"2016-05-20",7.1989,7.4627
"2016-05-21",13.4053,4.2129
"2016-05-22",4.5806,3.0247
"2016-05-23",0,4.3705
"2016-05-24",2.4397,6.0274
"2016-05-25",2.5253,5.1547
"2016-05-26",0.7814,5.7922
"2016-05-27",0.8105,6.5087
"2016-05-28",0.0244,6.5355
"2016-05-29",3.2532,9.1543
"2016-05-30",0,8.0396
"2016-05-31",0,8.6078
"2016-06-01",0,10.135
"2016-06-02",0,12.2271
"2016-06-03",0,12.7353
"2016-06-04",0,14.5104
"2016-06-05",0,15.7191
"2016-06-06",0,15.842
"2016-06-07",0,15.0191
"2016-06-08",0,15.9286
"2016-06-09",0,16.2281
"2016-06-10",0,16.0856
"2016-06-11",2.9067,10.8268
"2016-06-12",3.6139,11.3618
"2016-06-13",9.8418,9.9179
"2016-06-14",0.2814,10.2787
"2016-06-15",0,12.835
"2016-06-16",0,9.7201
"2016-06-17",0,12.6212
"2016-06-18",0,15.2574
"2016-06-19",0,13.7541
"2016-06-20",0.0932,17.5597
"2016-06-21",0,16.6086
"2016-06-22",0,16.94
"2016-06-23",0,17.8314
"2016-06-24",0.0932,13.4609
"2016-06-25",0,9.5431
"2016-06-26",0,13.216
"2016-06-27",0,17.4762
"2016-06-28",0,19.7567
"2016-06-29",1.9691,17.6894
"2016-06-30",1.7544,14.3548
"2016-07-01",0,15.0005
"2016-07-02",0,15.1413
"2016-07-03",0,15.9815
"2016-07-04",0,16.2569
"2016-07-05",0.0726,15.0603
"2016-07-06",0,13.3895
"2016-07-07",0,12.3875
"2016-07-08",0,16.5042
"2016-07-09",0,16.7659
"2016-07-10",0.0028,9.8178
"2016-07-11",0,6.9547
"2016-07-12",0,10.4786
"2016-07-13",0,12.4555
"2016-07-14",0,14.5512
"2016-07-15",0,16.5863
"2016-07-16",0,15.6255
"2016-07-17",0,16.3047
"2016-07-18",0,17.7132
"2016-07-19",0,18.4247
"2016-07-20",0,18.6297
"2016-07-21",0,19.6778
"2016-07-22",0,19.148
"2016-07-23",0,15.4872
"2016-07-24",0,16.2243
"2016-07-25",0,18.7629
"2016-07-26",0,19.5001
"2016-07-27",0,18.4419
"2016-07-28",0,19.0686
"2016-07-29",0,18.6564
"2016-07-30",0,18.7991
"2016-07-31",0.0152,18.6361
"2016-08-01",0,18.4258
"2016-08-02",0,19.2731
"2016-08-03",0,15.3342
"2016-08-04",0,14.656
"2016-08-05",0,16.8071
"2016-08-06",0,15.9476
"2016-08-07",3.2286,15.967
"2016-08-08",0,15.7804
"2016-08-09",0,15.7842
"2016-08-10",0,13.4227
"2016-08-11",0.7235,12.6032
"2016-08-12",0,13.08
"2016-08-13",0,14.7505
"2016-08-14",0,17.088
"2016-08-15",0,18.0105
"2016-08-16",0,17.8844
"2016-08-17",0,17.73
"2016-08-18",0.6278,15.699
"2016-08-19",0.0959,13.9467
"2016-08-20",0,13.4096
"2016-08-21",0,16.1178
"2016-08-22",0.2605,15.9806
"2016-08-23",0,13.1925
"2016-08-24",0,10.5134
"2016-08-25",0,10.884
"2016-08-26",0,11.5729
"2016-08-27",0,12.4896
"2016-08-28",0,15.1142
"2016-08-29",0,16.9032
"2016-08-30",0,18.4299
"2016-08-31",0,18.4218
"2016-09-01",0,16.6188
"2016-09-02",0,15.3149
"2016-09-03",0.1755,13.2294
"2016-09-04",0.0049,10.3412
"2016-09-05",0,7.016
"2016-09-06",0.9009,9.2255
"2016-09-07",0.1439,10.1828
"2016-09-08",0,10.8074
"2016-09-09",0,8.7292
"2016-09-10",0,9.9818
"2016-09-11",0,13.5019
"2016-09-12",1.7412,10.1155
"2016-09-13",10.4639,9.7999
"2016-09-14",9.4677,5.8379
"2016-09-15",0.8719,5.4797
"2016-09-16",0,7.0937
"2016-09-17",0.1157,8.49
"2016-09-18",0,13.04
"2016-09-19",0,14.1124
"2016-09-20",0,14.9512
"2016-09-21",12.7532,12.362
"2016-09-22",24.8435,8.2527
"2016-09-23",24.8765,1.6025
"2016-09-24",12.3972,2.8396
"2016-09-25",0.7214,5.8358
"2016-09-26",0,10.2379
"2016-09-27",0,11.8101
"2016-09-28",0.4483,13.2637
"2016-09-29",0.7478,10.9603
"2016-09-30",0.2192,10.8139
"2016-10-01",3.6349,10.3346
"2016-10-02",1.6395,9.3812
"2016-10-03",5.079,2.4793
"2016-10-04",0.3175,1.4968
"2016-10-05",1.4613,0.687
"2016-10-06",1.7732,0.5246
"2016-10-07",0,2.8904
"2016-10-08",0.1301,7.5087
"2016-10-09",0,8.2079
"2016-10-10",0,9.3229
"2016-10-11",0,4.5999
"2016-10-12",0.766,3.5676
"2016-10-13",0.1946,6.5984
"2016-10-14",8.6445,7.5955
"2016-10-15",26.6704,6.9897
"2016-10-16",51.4227,3.9285
"2016-10-17",30.3294,-1.6016
"2016-10-18",7.6983,-0.3956
"2016-10-19",0.3636,-1.4838
"2016-10-20",1.3728,0.0484
"2016-10-21",0,4.3797
"2016-10-22",0,6.8175
"2016-10-23",0,7.1048
"2016-10-24",3.6096,5.8198
"2016-10-25",2.1035,5.7274
"2016-10-26",0.1931,7.3457
"2016-10-27",0.5442,9.324
"2016-10-28",11.9981,7.9042
"2016-10-29",2.1364,6.5946
"2016-10-30",13.3451,6.0116
"2016-10-31",5.4482,1.0066
"2016-11-01",4.5613,0.0054
"2016-11-02",0.2056,0.978
"2016-11-03",0.4467,4.865
"2016-11-04",0,6.6683
"2016-11-05",0,7.1077
"2016-11-06",0,5.6685
"2016-11-07",0.3334,5.723
"2016-11-08",0,7.3728
"2016-11-09",0,8.0932
"2016-11-10",0,7.5363
"2016-11-11",0,7.2502
"2016-11-12",0,5.8216
"2016-11-13",0,4.3495
"2016-11-14",0,5.8302
"2016-11-15",0,8.2027
"2016-11-16",0,1.0311
"2016-11-17",6.0943,-7.773
"2016-11-18",0,-6.2791
"2016-11-19",0,1.1897
"2016-11-20",0.5581,5.0934
"2016-11-21",11.9171,0.1795
"2016-11-22",0,-2.8563
"2016-11-23",7.3359,-2.9271
"2016-11-24",0.2056,-5.2824
"2016-11-25",0,-2.1757
"2016-11-26",3.0101,0.3027
"2016-11-27",18.1048,-4.2453
"2016-11-28",20.9175,-6.2183
"2016-11-29",0,-8.4333
"2016-11-30",0,-8.2674
"2016-12-01",0,-8.4992
"2016-12-02",0,-9.1479
"2016-12-03",3.7562,-9.3619
"2016-12-04",4.8135,-4.2827
"2016-12-05",0.6011,-11.6502
"2016-12-06",0.0242,-14.5751
"2016-12-07",0.0155,-15.394
"2016-12-08",13.9374,-11.782
"2016-12-09",26.9743,-1.902
"2016-12-10",43.6815,-1.714
"2016-12-11",8.1995,-5.5158
"2016-12-12",0,-7.9404
"2016-12-13",0,-8.488
"2016-12-14",17.9004,-2.6505
"2016-12-15",16.3737,1.5791
"2016-12-16",46.6532,-6.1777
"2016-12-17",0,-15.7584
"2016-12-18",0,-16.8205
"2016-12-19",6.1388,-11.6415
"2016-12-20",0.5945,-2.9246
"2016-12-21",0,-7.089
"2016-12-22",0,-6.5783
"2016-12-23",3.1404,-5.7689
"2016-12-24",13.1233,-2.8319
"2016-12-25",11.3205,-8.5058
"2016-12-26",0,-12.8419
"2016-12-27",5.7036,-10.8364
"2016-12-28",0.8862,-9.7741
"2016-12-29",0,-6.7925
"2016-12-30",0,-4.695
"2016-12-31",2.6974,-7.8014
"2017-01-01",10.206,-9.5212
"2017-01-02",0.4697,-12.0457
"2017-01-03",9.8165,-11.1385
"2017-01-04",43.0107,-8.9236
"2017-01-05",0,-18.7246
"2017-01-06",0,-16.7672
"2017-01-07",9.1884,-11.4057
"2017-01-08",19.3774,-1.5071
"2017-01-09",46.6445,-2.7592
"2017-01-10",42.5084,-4.8538
"2017-01-11",45.4549,-6.3354
"2017-01-12",1.6971,-8.4419
"2017-01-13",0,-6.7336
"2017-01-14",0,-5.0972
"2017-01-15",0,-6.9915
"2017-01-16",0,-7.7965
"2017-01-17",0,-6.0288
"2017-01-18",0,-3.7401
"2017-01-19",3.1853,-4.4348
"2017-01-20",1.7216,-5.6822
"2017-01-21",9.3943,-5.9585
"2017-01-22",12.8518,-7.5992
"2017-01-23",27.6308,-5.5535
"2017-01-24",8.8663,-9.0002
"2017-01-25",1.5582,-9.874
"2017-01-26",1.3528,-12.4146
"2017-01-27",0,-12.5738
"2017-01-28",0.1658,-9.7021
"2017-01-29",0,-2.2529
"2017-01-30",0,-2.9216
"2017-01-31",0,-2.2325
"2017-02-01",0,-0.9555
"2017-02-02",5.4074,-3.2557
"2017-02-03",8.6455,-0.1143
"2017-02-04",7.8148,-0.7661
"2017-02-05",1.585,0.3563
"2017-02-06",24.0789,-0.4063
"2017-02-07",37.4793,-0.7434
"2017-02-08",23.4467,0.8817
"2017-02-09",16.5824,4.5818
"2017-02-10",31.0298,0.7378
"2017-02-11",10.3218,-5.189
"2017-02-12",0,-3.8511
"2017-02-13",0,-1.6388
"2017-02-14",0,-0.5624
"2017-02-15",0,1.2311
"2017-02-16",1.2595,1.8796
"2017-02-17",6.5827,-0.6712
"2017-02-18",5.5693,1.3474
"2017-02-19",19.2517,-0.6075
"2017-02-20",17.4477,-0.5325
"2017-02-21",18.1557,-0.3631
"2017-02-22",12.1139,-4.3867
"2017-02-23",6.7599,-7.7706
"2017-02-24",4.7773,-11.7014
"2017-02-25",6.8733,-11.9508
"2017-02-26",0.0996,-10.5187
"2017-02-27",23.5997,-10.2276
"2017-02-28",2.1799,-12.1843
"2017-03-01",0,-6.2602
"2017-03-02",0,-4.3949
"2017-03-03",0,-0.6178
"2017-03-04",0,1.93
"2017-03-05",29.7197,-2.4423
"2017-03-06",25.9051,-9.7829
"2017-03-07",0,-5.4728
"2017-03-08",0,-0.1202
"2017-03-09",0,3.2293
"2017-03-10",0,2.9282
"2017-03-11",0,1.8459
"2017-03-12",0,1.2053
"2017-03-13",0,2.7749
"2017-03-14",0,6.8524
"2017-03-15",0,7.3951
"2017-03-16",0,5.3575
"2017-03-17",1.8505,6.1401
"2017-03-18",0,8.6818
"2017-03-19",0,7.0944
"2017-03-20",0,7.4487
"2017-03-21",16.049,8.0193
"2017-03-22",28.1043,4.8604
"2017-03-23",14.3281,-0.6521
"2017-03-24",1.0053,1.1083
"2017-03-25",12.4712,-1.2845
"2017-03-26",0.4454,-0.8439
"2017-03-27",14.1945,0.127
"2017-03-28",1.2319,0.3691
"2017-03-29",0.0062,1.4055
"2017-03-30",14.4378,2.4346
"2017-03-31",10.4836,2.1971
"2017-04-01",0,3.96
"2017-04-02",5.5171,-0.3001
"2017-04-03",0.3315,-2.8611
"2017-04-04",0,-3.1666
"2017-04-05",0,-0.4289
"2017-04-06",0,6.0227
"2017-04-07",3.4393,5.3399
"2017-04-08",38.4962,0.4467
"2017-04-09",4.8524,-3.6507
"2017-04-10",0,-2.2021
"2017-04-11",0,2.1335
"2017-04-12",8.9846,6.7674
"2017-04-13",0.0049,7.0083
"2017-04-14",0,-1.2545
"2017-04-15",0,-1.9645
"2017-04-16",0,4.4547
"2017-04-17",0,5.2905
"2017-04-18",14.9058,4.5327
"2017-04-19",1.4287,2.9141
"2017-04-20",10.3155,2.2577
"2017-04-21",1.8713,0.1045
"2017-04-22",0,2.5672
"2017-04-23",0.1301,5.9246
"2017-04-24",20.8549,0.7354
"2017-04-25",6.1738,1.2275
"2017-04-26",14.1347,2.1822
"2017-04-27",12.6998,-2.4828
"2017-04-28",8.5067,-3.5168
"2017-04-29",0,-0.4436
"2017-04-30",0,1.2581
"2017-05-01",0.8218,4.3529
"2017-05-02",1.109,4.1658
"2017-05-03",0,5.9177
"2017-05-04",0,10.1404
"2017-05-05",0,12.8381
"2017-05-06",0.1834,12.011
"2017-05-07",0,10.0966
"2017-05-08",0,8.4797
"2017-05-09",0,8.7563
"2017-05-10",0,8.5239
"2017-05-11",0,10.6962
"2017-05-12",0,9.7234
"2017-05-13",0,1.6667
"2017-05-14",0,4.1477
"2017-05-15",0,6.3339
"2017-05-16",8.2311,4.5394
"2017-05-17",10.0273,-2.5099
"2017-05-18",7.1497,-2.7139
"2017-05-19",0.4883,1.0729
"2017-05-20",0,5.4919
"2017-05-21",1.4683,7.0541
"2017-05-22",0.2858,7.8602
"2017-05-23",0,9.9207
"2017-05-24",0.3742,9.8368
"2017-05-25",1.5803,5.1377
"2017-05-26",0.007,4.4445
"2017-05-27",0,5.3854
"2017-05-28",0,8.78
"2017-05-29",0,10.598
"2017-05-30",0,12.096
"2017-05-31",0,14.0398
"2017-06-01",0.0058,11.8713
"2017-06-02",0,9.7837
"2017-06-03",0,12.6823
"2017-06-04",0,16.0129
"2017-06-05",0,13.5273
"2017-06-06",0,14.6315
"2017-06-07",0,15.8979
"2017-06-08",0,14.7216
"2017-06-09",0,10.8321
"2017-06-10",0,8.295
"2017-06-11",0.0074,10.6925
"2017-06-12",9.9897,7.0992
"2017-06-13",20.5342,2.8563
"2017-06-14",0,7.4389
"2017-06-15",0,10.9093
"2017-06-16",0.9859,12.9716
"2017-06-17",0,10.4748
"2017-06-18",0,11.2072
"2017-06-19",0,15.1307
"2017-06-20",0,17.5997
"2017-06-21",0,16.9554
"2017-06-22",0.5749,12.7715
"2017-06-23",0,11.8643
"2017-06-24",0,12.8684
"2017-06-25",0,14.7869
"2017-06-26",0,16.8784
"2017-06-27",0,13.5497
"2017-06-28",0.0135,12.7077
"2017-06-29",0,10.7555
"2017-06-30",0.4132,10.7035
"2017-07-01",0,13.6815
"2017-07-02",0,17.1262
"2017-07-03",0,17.1451
"2017-07-04",0,18.271
"2017-07-05",0,19.8346
"2017-07-06",0,19.4419
"2017-07-07",0,19.3524
"2017-07-08",0.0058,18.6142
"2017-07-09",0,18.822
"2017-07-10",0,17.319
"2017-07-11",0,17.1058
"2017-07-12",0,16.8629
"2017-07-13",0,18.1513
"2017-07-14",2.747,18.2734
"2017-07-15",0,18.9599
"2017-07-16",0,18.4099
"2017-07-17",0.5921,17.08
"2017-07-18",0,18.1413
"2017-07-19",0,18.8169
"2017-07-20",0.0282,18.5685
"2017-07-21",0,17.4978
"2017-07-22",0,17.8938
"2017-07-23",0.0038,17.3848
"2017-07-24",0,18.4687
"2017-07-25",1.4057,14.1437
"2017-07-26",4.7295,14.9063
"2017-07-27",0.0734,15.0929
"2017-07-28",0,15.3906
"2017-07-29",0,16.3269
"2017-07-30",0,17.0494
"2017-07-31",0,18.1665
"2017-08-01",0,18.8692
"2017-08-02",0,18.6839
"2017-08-03",0,17.5674
"2017-08-04",0,17.5556
"2017-08-05",0,15.9455
"2017-08-06",0.1542,14.7463
"2017-08-07",1.659,14.1892
"2017-08-08",1.64,13.0001
"2017-08-09",1.0539,13.8375
"2017-08-10",0,13.102
"2017-08-11",0.3542,15.3292
"2017-08-12",0.0655,15.8786
"2017-08-13",2.9643,15.1618
"2017-08-14",1.3626,12.423
"2017-08-15",0.3237,11.6665
"2017-08-16",0.1889,12.8685
"2017-08-17",0,14.427
"2017-08-18",0,14.9038
"2017-08-19",0,15.8766
"2017-08-20",0,16.2256
"2017-08-21",0,16.2013
"2017-08-22",0,16.4487
"2017-08-23",2.419,14.293
"2017-08-24",0.2882,14.3332
"2017-08-25",0.1375,16.1446
"2017-08-26",0,17.7295
"2017-08-27",0,17.6736
"2017-08-28",0,18.3701
"2017-08-29",0,19.2943
"2017-08-30",0.0298,16.7038
"2017-08-31",0,14.5469
"2017-09-01",0,15.6993
"2017-09-02",0,17.7972
"2017-09-03",0,19.2429
"2017-09-04",0,19.2528
"2017-09-05",0,16.3618
"2017-09-06",0,16.986
"2017-09-07",0,17.002
"2017-09-08",0.1643,17.1901
"2017-09-09",0.0117,14.7127
"2017-09-10",0,14.0898
"2017-09-11",0,16.2579
"2017-09-12",0,16.8031
"2017-09-13",0.4398,14.5689
"2017-09-14",4.1539,11.195
"2017-09-15",4.1729,3.3226
"2017-09-16",1.3226,3.5967
"2017-09-17",0,6.7432
"2017-09-18",11.8711,9.9613
"2017-09-19",21.1732,1.6434
"2017-09-20",0.645,3.8409
"2017-09-21",2.6193,2.9755
"2017-09-22",0.0244,0.824
"2017-09-23",7.1039,0.9888
"2017-09-24",15.7119,1.0523
"2017-09-25",0.5513,2.0266
"2017-09-26",0,2.6517
"2017-09-27",0.1229,5.0408
"2017-09-28",0.0244,6.0403
"2017-09-29",0.3159,7.1677
"2017-09-30",9.3413,3.5542
"2017-10-01",2.3294,-0.216
"2017-10-02",5.016,-1.9944
"2017-10-03",0.3564,-0.472
"2017-10-04",3.5528,1.5447
"2017-10-05",0,3.9045
"2017-10-06",0,2.3787
"2017-10-07",0.1156,6.5083
"2017-10-08",1.6562,-0.3639
"2017-10-09",0,-0.5616
"2017-10-10",0,3.4927
"2017-10-11",0,5.6931
"2017-10-12",0.0244,0.2488
"2017-10-13",0,0.8458
"2017-10-14",4.6084,-3.4158
"2017-10-15",0,1.8858
"2017-10-16",0,6.4246
"2017-10-17",0,7.9389
"2017-10-18",0,7.164
"2017-10-19",0.7386,8.3065
"2017-10-20",2.692,2.5955
"2017-10-21",0.1168,-1.826
"2017-10-22",0,3.6972
"2017-10-23",0.3394,3.6451
"2017-10-24",0.1156,5.3659
"2017-10-25",0,7.1552
"2017-10-26",0,3.2221
"2017-10-27",0,2.9067
"2017-10-28",0,5.7051
"2017-10-29",0,5.7148
"2017-10-30",0,-1.7393
"2017-10-31",0,-0.2719
"2017-11-01",0.0062,4.205
"2017-11-02",0,5.2646
"2017-11-03",23.1742,2.8053
"2017-11-04",42.3061,-0.8461
"2017-11-05",15.4316,-2.2764
"2017-11-06",2.1967,-3.323
"2017-11-07",0,-5.8797
"2017-11-08",0.0789,-4.6926
"2017-11-09",0.4702,1.0463
"2017-11-10",0,0.7299
"2017-11-11",0,-1.5436
"2017-11-12",0,0.634
"2017-11-13",0,3.0866
"2017-11-14",0,-0.6246
"2017-11-15",0,1.3903
"2017-11-16",42.7913,3.3963
"2017-11-17",46.2417,-4.5145
"2017-11-18",0,-6.4278
"2017-11-19",0,-4.0671
"2017-11-20",0.1578,-0.4907
"2017-11-21",0,3.1151
"2017-11-22",0.0408,6.0124
"2017-11-23",0,6.0695
"2017-11-24",0.0039,3.276
"2017-11-25",0,3.2361
"2017-11-26",0,7.9006
"2017-11-27",7.4606,2.5841
"2017-11-28",0,-2.037
"2017-11-29",0,-3.0108
"2017-11-30",0,-2.2899
"2017-12-01",0,-1.7725
"2017-12-02",0,-0.0154
"2017-12-03",37.8352,-1.6269
"2017-12-04",0,-9.3861
"2017-12-05",0,-10.0827
"2017-12-06",0,-8.6293
"2017-12-07",0,-7.1692
"2017-12-08",0,-2.7801
"2017-12-09",0,-0.7207
"2017-12-10",0,-0.1341
"2017-12-11",0.3466,2.4065
"2017-12-12",0,3.76
"2017-12-13",3.5594,-1.3963
"2017-12-14",0,-4.2613
"2017-12-15",0,-2.1165
"2017-12-16",1.9521,-5.4243
"2017-12-17",0,-9.498
"2017-12-18",0,-4.1392
"2017-12-19",0,-1.8335
"2017-12-20",4.7938,-4.3261
"2017-12-21",0,-9.3327
"2017-12-22",1.5741,-9.3544
"2017-12-23",27.727,-10.6015
"2017-12-24",6.8804,-11.2294
"2017-12-25",21.5636,-4.6293
"2017-12-26",0,-5.6317
"2017-12-27",0,-2.5686
"2017-12-28",0,-1.3998
"2017-12-29",0,3.0798
"2017-12-30",0,-1.4543
"2017-12-31",0,-7.0345
"2018-01-01",0,-6.2097
"2018-01-02",0,-6.5266
"2018-01-03",0,-1.1546
"2018-01-04",0,-0.3423
"2018-01-05",0,0.8417
"2018-01-06",7.4457,-2.1464
"2018-01-07",0,-3.9008
"2018-01-08",0.4951,-1.2823
"2018-01-09",9.2678,0.025
"2018-01-10",12.8621,-5.1292
"2018-01-11",19.4885,-5.9479
"2018-01-12",0,-3.0659
"2018-01-13",0,-3.6099
"2018-01-14",0,-2.6529
"2018-01-15",0,-2.7633
"2018-01-16",0,-5.3212
"2018-01-17",0,-2.0075
"2018-01-18",0,0.713
"2018-01-19",15.4633,-2.2385
"2018-01-20",1.5767,-8.1736
"2018-01-21",0,-10.0473
"2018-01-22",1.8498,-9.7045
"2018-01-23",0,-7.0584
"2018-01-24",1.608,-3.5096
"2018-01-25",8.0247,-6.3644
"2018-01-26",3.3273,-7.4684
"2018-01-27",6.2055,-6.3663
"2018-01-28",0.3809,-2.074
"2018-01-29",0.3531,-0.3217
"2018-01-30",0,1.7143
"2018-01-31",0,-1.7023
"2018-02-01",0,-2.1163
"2018-02-02",5.389,0.2362
"2018-02-03",1.1937,0.8335
"2018-02-04",6.3085,0.7557
"2018-02-05",4.6812,-1.7556
"2018-02-06",0.986,-3.9149
"2018-02-07",0,-1.9708
"2018-02-08",0,1.8315
"2018-02-09",0,-0.425
"2018-02-10",0,-7.1822
"2018-02-11",0,-6.93
"2018-02-12",2.1112,-5.2695
"2018-02-13",0,-4.8983
"2018-02-14",3.7995,-4.1837
"2018-02-15",12.0162,-10.1171
"2018-02-16",0.8775,-9.1631
"2018-02-17",0,-1.6185
"2018-02-18",38.5596,-3.6051
"2018-02-19",0.7426,-12.6336
"2018-02-20",0,-15.9505
"2018-02-21",1.0039,-13.2958
"2018-02-22",4.3646,-12.7969
"2018-02-23",3.5293,-12.394
"2018-02-24",5.6273,-12.5991
"2018-02-25",3.2011,-9.2868
"2018-02-26",9.7041,-6.1017
"2018-02-27",2.234,-4.7364
"2018-02-28",0,-9.8449
"2018-03-01",2.3495,-5.6633
"2018-03-02",7.1997,-4.0218
"2018-03-03",2.1374,-2.7685
"2018-03-04",8.7258,-7.3462
"2018-03-05",0,-8.2077
"2018-03-06",0,-6.9892
"2018-03-07",0,-3.6572
"2018-03-08",0,-1.157
"2018-03-09",0,0.6647
"2018-03-10",0,-0.4692
"2018-03-11",0,0.3631
"2018-03-12",0,1.7593
"2018-03-13",0,2.8148
"2018-03-14",11.8463,2.9064
"2018-03-15",6.98,-1.4325
"2018-03-16",4.9137,-2.0278
"2018-03-17",6.8419,-4.9247
"2018-03-18",2.0363,-6.799
"2018-03-19",0,-4.6588
"2018-03-20",0,-2.7958
"2018-03-21",4.6089,1.9249
"2018-03-22",16.6845,3.2918
"2018-03-23",14.2025,0.8484
"2018-03-24",8.1499,-0.5933
"2018-03-25",6.1225,-4.089
"2018-03-26",5.4665,-4.8733
"2018-03-27",0.639,-4.1281
"2018-03-28",2.1032,0.0415
"2018-03-29",0,-0.0332
"2018-03-30",0.3819,2.3884
"2018-03-31",0,4.2385
"2018-04-01",0,3.4079
"2018-04-02",13.4255,-3.7367
"2018-04-03",0,-6.6816
"2018-04-04",1.7797,0.7165
"2018-04-05",0.7017,3.7337
"2018-04-06",15.5276,2.4533
"2018-04-07",13.789,3.2901
"2018-04-08",12.7897,-0.4512
"2018-04-09",1.8934,0.552
"2018-04-10",0.0101,4.6487
"2018-04-11",1.7609,5.453
"2018-04-12",22.4157,-1.9008
"2018-04-13",2.5946,-3.436
"2018-04-14",0,-1.0763
"2018-04-15",0,4.5981
"2018-04-16",1.5154,3.7227
"2018-04-17",5.9267,-4.3556
"2018-04-18",0,-1.379
"2018-04-19",0,5.5349
"2018-04-20",0,5.9707
"2018-04-21",0,6.0984
"2018-04-22",0.354,8.1847
"2018-04-23",2.129,3.0765
"2018-04-24",0,2.7579
"2018-04-25",0,5.3771
"2018-04-26",0,8.3964
"2018-04-27",0,11.2052
"2018-04-28",0,10.4433
"2018-04-29",0.0506,4.4553
"2018-04-30",15.5757,-0.2475
"2018-05-01",0,1.6125
"2018-05-02",0.8979,3.4389
"2018-05-03",0,5.0341
"2018-05-04",0,7.1535
"2018-05-05",0,10.1857
"2018-05-06",0,12.8456
"2018-05-07",0,10.5712
"2018-05-08",0,9.591
"2018-05-09",0,12.293
"2018-05-10",0.0354,9.388
"2018-05-11",11.4789,2.7864
"2018-05-12",13.7315,3.1631
"2018-05-13",7.5856,4.208
"2018-05-14",0.1744,6.5656
"2018-05-15",3.9643,7.995
"2018-05-16",0,9.2635
"2018-05-17",0,9.1959
"2018-05-18",4.6616,7.0841
"2018-05-19",0.3847,8.3452
"2018-05-20",1.2101,8.9553
"2018-05-21",0.6082,10.0282
"2018-05-22",6.1862,7.8932
"2018-05-23",0,8.4762
"2018-05-24",0,10.9754
"2018-05-25",0,13.5757
"2018-05-26",0,11.9124
"2018-05-27",0.0028,9.7782
"2018-05-28",2.6017,9.6089
"2018-05-29",0.1622,10.2711
"2018-05-30",3.1864,13.3533
"2018-05-31",2.7457,12.7441
"2018-06-01",3.7664,5.3149
"2018-06-02",0,8.1517
"2018-06-03",0,13.0348
"2018-06-04",0,14.8839
"2018-06-05",0,15.4135
"2018-06-06",0,15.5201
"2018-06-07",0,15.037
"2018-06-08",0,14.4612
"2018-06-09",0,15.7491
"2018-06-10",0,6.0355
"2018-06-11",0,7.5293
"2018-06-12",0,9.8069
"2018-06-13",0,15.5909
"2018-06-14",0,15.3066
"2018-06-15",0,13.3746
"2018-06-16",0,12.0964
"2018-06-17",18.5586,12.4385
"2018-06-18",0.0098,8.9393
"2018-06-19",0.2621,9.4508
"2018-06-20",0,10.9743
"2018-06-21",0,14.1908
"2018-06-22",0,11.8502
"2018-06-23",0,11.2737
"2018-06-24",0,10.3984
"2018-06-25",0,13.6622
"2018-06-26",0,16.2056
"2018-06-27",0,16.8069
"2018-06-28",0,16.2251
"2018-06-29",0,10.1544
"2018-06-30",0,9.9419
"2018-07-01",0,12.1669
"2018-07-02",0,14.3967
"2018-07-03",0,12.0311
"2018-07-04",0,14.9025
"2018-07-05",0,17.8322
"2018-07-06",0,19.9865
"2018-07-07",0,19.8101
"2018-07-08",0,20.1062
"2018-07-09",0.0291,20.0027
"2018-07-10",0,19.6936
"2018-07-11",0,18.5767
"2018-07-12",0,17.6219
"2018-07-13",0,18.282
"2018-07-14",0,17.2076
"2018-07-15",0,18.5345
"2018-07-16",1.2021,17.6586
"2018-07-17",0,16.7627
