,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-25",0,-2.7515
"2016-03-26",0.1817,-2.0437
"2016-03-27",3.2606,0.4004
"2016-03-28",14.1318,-0.4961
"2016-03-29",19.5414,0.4932
"2016-03-30",4.3261,0.4204
"2016-03-31",0.7453,0.9434
"2016-04-01",0.4988,1.683
"2016-04-02",0,3.9575
"2016-04-03",0,6.7958
"2016-04-04",0,6.8743
"2016-04-05",0,1.5392
"2016-04-06",0,4.1016
"2016-04-07",0,8.2809
"2016-04-08",0,9.8435
"2016-04-09",0.2264,7.7815
"2016-04-10",2.9185,7.3253
"2016-04-11",1.2803,7.652
"2016-04-12",0.4151,8.7439
"2016-04-13",13.0638,4.7665
"2016-04-14",18.3089,-0.2356
"2016-04-15",2.4788,0.1162
"2016-04-16",0,0.8757
"2016-04-17",0,2.0638
"2016-04-18",0,2.6431
"2016-04-19",0,7.3085
"2016-04-20",0,9.4996
"2016-04-21",0,11.3589
"2016-04-22",0.0506,12.2949
"2016-04-23",4.7359,5.7031
"2016-04-24",3.9261,3.7094
"2016-04-25",4.9737,3.8396
"2016-04-26",2.4016,4.43
"2016-04-27",1.6081,5.2972
"2016-04-28",0.287,2.3541
"2016-04-29",1.3591,3.1733
"2016-04-30",1.4446,3.2829
"2016-05-01",0.1865,3.4019
"2016-05-02",0,5.6824
"2016-05-03",0,9.5365
"2016-05-04",0,11.7065
"2016-05-05",0.0345,13.9979
"2016-05-06",12.2835,7.1706
"2016-05-07",4.827,5.2066
"2016-05-08",8.4558,5.8865
"2016-05-09",0.2693,4.9265
"2016-05-10",4.4228,1.3953
"2016-05-11",0,2.2931
"2016-05-12",0.155,7.2205
"2016-05-13",0,11.4992
"2016-05-14",0.0074,13.283
"2016-05-15",5.9733,6.8689
"2016-05-16",5.9624,6.2051
"2016-05-17",0.0893,6.011
"2016-05-18",0.3037,9.3038
"2016-05-19",17.1546,9.8029
"2016-05-20",7.423,8.5018
"2016-05-21",11.9016,4.9594
"2016-05-22",4.032,3.8522
"2016-05-23",0.3487,5.3181
"2016-05-24",1.5005,7.1594
"2016-05-25",1.7748,6.2495
"2016-05-26",1.2239,6.8338
"2016-05-27",1.3048,7.5378
"2016-05-28",0.0532,7.6733
"2016-05-29",3.0238,10.4288
"2016-05-30",0,9.2239
"2016-05-31",0,9.7498
"2016-06-01",0.1348,11.1689
"2016-06-02",0.1348,13.2951
"2016-06-03",0,13.854
"2016-06-04",0,15.6698
"2016-06-05",0,16.7508
"2016-06-06",0,16.9407
"2016-06-07",0,16.1509
"2016-06-08",0,16.8807
"2016-06-09",0,17.4049
"2016-06-10",0,17.0174
"2016-06-11",2.6385,11.7865
"2016-06-12",3.9436,12.3979
"2016-06-13",7.6945,11.0007
"2016-06-14",0.3624,11.4315
"2016-06-15",0,13.8237
"2016-06-16",0,10.6367
"2016-06-17",0,13.478
"2016-06-18",0,16.194
"2016-06-19",0,14.7079
"2016-06-20",0.0483,18.4454
"2016-06-21",0,17.7318
"2016-06-22",0,17.9013
"2016-06-23",0,18.7054
"2016-06-24",0.0483,14.3788
"2016-06-25",0,10.6092
"2016-06-26",0,14.0556
"2016-06-27",0,18.3177
"2016-06-28",0,20.4618
"2016-06-29",1.0979,18.7291
"2016-06-30",1.1533,15.4153
"2016-07-01",0,16.0308
"2016-07-02",0,16.2144
"2016-07-03",0,16.8908
"2016-07-04",0,17.3184
"2016-07-05",0.0374,16.1848
"2016-07-06",0,14.3964
"2016-07-07",0,13.446
"2016-07-08",0,17.4329
"2016-07-09",0,17.7931
"2016-07-10",0.0014,10.7544
"2016-07-11",0,7.9248
"2016-07-12",0,11.4941
"2016-07-13",0,13.4274
"2016-07-14",0,15.5455
"2016-07-15",0,17.5573
"2016-07-16",0,16.7772
"2016-07-17",0,17.3032
"2016-07-18",0,18.7648
"2016-07-19",0,19.4082
"2016-07-20",0,19.6156
"2016-07-21",0,20.6311
"2016-07-22",0,20.1962
"2016-07-23",0,16.613
"2016-07-24",0,17.1872
"2016-07-25",0,19.6492
"2016-07-26",0,20.4492
"2016-07-27",0,19.3945
"2016-07-28",0,20.0513
"2016-07-29",0,19.6429
"2016-07-30",0,19.6178
"2016-07-31",0.0075,19.8088
"2016-08-01",0,19.4248
"2016-08-02",0.2136,20.3416
"2016-08-03",0,16.5344
"2016-08-04",0,15.8019
"2016-08-05",0,17.5401
"2016-08-06",0.2379,16.9973
"2016-08-07",3.0036,16.9187
"2016-08-08",0,16.7314
"2016-08-09",0,16.7653
"2016-08-10",0,14.5468
"2016-08-11",0.3596,13.4723
"2016-08-12",0,14.1376
"2016-08-13",0,15.7337
"2016-08-14",0,17.9337
"2016-08-15",0,18.9199
"2016-08-16",0,18.8714
"2016-08-17",0,18.7226
"2016-08-18",1.2149,16.6321
"2016-08-19",0.0489,15.1008
"2016-08-20",0,14.4254
"2016-08-21",0,17.0042
"2016-08-22",0.1937,17.0624
"2016-08-23",0,14.3537
"2016-08-24",0,11.6407
"2016-08-25",0,11.834
"2016-08-26",0,12.6548
"2016-08-27",0,13.4862
"2016-08-28",0,15.9444
"2016-08-29",0,17.815
"2016-08-30",0,19.2144
"2016-08-31",0,19.5966
"2016-09-01",0,17.2276
"2016-09-02",0.1278,16.2376
"2016-09-03",0.1108,14.1155
"2016-09-04",0.226,11.1476
"2016-09-05",0,7.9847
"2016-09-06",0.4455,10.2915
"2016-09-07",0.1862,11.2476
"2016-09-08",0,11.8644
"2016-09-09",0,9.7671
"2016-09-10",0,11.0242
"2016-09-11",0,14.5714
"2016-09-12",1.8429,10.9984
"2016-09-13",9.9585,10.6761
"2016-09-14",8.6776,6.6518
"2016-09-15",1.0372,6.1825
"2016-09-16",0,8.0694
"2016-09-17",0.0829,9.4837
"2016-09-18",0,13.81
"2016-09-19",0,15.2357
"2016-09-20",0,15.9936
"2016-09-21",14.1327,13.1254
"2016-09-22",23.353,9.0626
"2016-09-23",23.0191,2.1077
"2016-09-24",10.6861,3.706
"2016-09-25",0.614,6.7066
"2016-09-26",0,11.1149
"2016-09-27",0,12.8689
"2016-09-28",0.4816,14.2402
"2016-09-29",0.4987,11.9439
"2016-09-30",0.2495,11.8477
"2016-10-01",2.6999,11.2471
"2016-10-02",1.4447,10.4096
"2016-10-03",3.7996,3.167
"2016-10-04",0.5019,2.3929
"2016-10-05",0.77,1.5991
"2016-10-06",1.1912,1.4108
"2016-10-07",0,3.8057
"2016-10-08",0.3021,8.534
"2016-10-09",0,9.2848
"2016-10-10",0,10.2716
"2016-10-11",0,5.7605
"2016-10-12",0.56,4.5952
"2016-10-13",0.2345,7.5706
"2016-10-14",7.4244,8.5232
"2016-10-15",22.3239,8.0094
"2016-10-16",43.9338,4.4747
"2016-10-17",27.6338,-0.709
"2016-10-18",6.8769,0.4306
"2016-10-19",0.4641,-0.6461
"2016-10-20",1.2853,0.9508
"2016-10-21",0,5.6888
"2016-10-22",0,7.8262
"2016-10-23",0.0034,8.1727
"2016-10-24",2.7957,6.71
"2016-10-25",1.538,6.7115
"2016-10-26",0.2337,8.2791
"2016-10-27",1.0058,10.3621
"2016-10-28",11.3294,8.614
"2016-10-29",1.58,7.6042
"2016-10-30",12.0109,6.887
"2016-10-31",4.3995,2.0843
"2016-11-01",4.4547,0.688
"2016-11-02",0.2364,1.8395
"2016-11-03",0.4566,5.8869
"2016-11-04",0,7.615
"2016-11-05",0,7.9422
"2016-11-06",0,6.6695
"2016-11-07",0.1648,6.6713
"2016-11-08",0,8.1852
"2016-11-09",0,8.9874
"2016-11-10",0,8.4296
"2016-11-11",0,8.0512
"2016-11-12",0,6.7075
"2016-11-13",0,5.1026
"2016-11-14",0,6.6953
"2016-11-15",0,9.1328
"2016-11-16",0.3768,1.6605
"2016-11-17",5.3021,-6.709
"2016-11-18",0,-5.3486
"2016-11-19",0,2.2122
"2016-11-20",1.042,6.0185
"2016-11-21",10.031,0.8359
"2016-11-22",0.0383,-1.9824
"2016-11-23",5.3486,-2.0347
"2016-11-24",0.2364,-4.5958
"2016-11-25",0,-1.0589
"2016-11-26",3.1157,1.375
"2016-11-27",14.726,-3.5366
"2016-11-28",18.4114,-5.5823
"2016-11-29",0,-7.6167
"2016-11-30",0.026,-7.6653
"2016-12-01",0,-7.6116
"2016-12-02",0,-8.5081
"2016-12-03",2.8718,-8.7898
"2016-12-04",3.5658,-3.4785
"2016-12-05",0.3061,-10.6803
"2016-12-06",0.012,-13.5166
"2016-12-07",0.0077,-14.4487
"2016-12-08",12.6362,-10.9842
"2016-12-09",22.8951,-1.4022
"2016-12-10",38.3142,-1.1132
"2016-12-11",6.1846,-4.9807
"2016-12-12",0,-7.1355
"2016-12-13",0.0539,-7.8338
"2016-12-14",16.0482,-2.2327
"2016-12-15",15.9421,2.1591
"2016-12-16",40.2617,-5.319
"2016-12-17",0,-15.2171
"2016-12-18",0,-16.0715
"2016-12-19",4.9752,-11.1882
"2016-12-20",0.3975,-2.2175
"2016-12-21",0,-6.4494
"2016-12-22",0,-6.0062
"2016-12-23",2.7853,-5.1264
"2016-12-24",11.5999,-2.3795
"2016-12-25",9.2641,-8.3058
"2016-12-26",0,-12.1748
"2016-12-27",4.0114,-10.0065
"2016-12-28",0.9954,-8.8403
"2016-12-29",0,-6.4062
"2016-12-30",0,-4.4465
"2016-12-31",2.01,-7.2214
"2017-01-01",9.8874,-8.6431
"2017-01-02",0.2323,-11.0794
"2017-01-03",9.789,-10.3085
"2017-01-04",40.3617,-8.4071
"2017-01-05",0,-18.2591
"2017-01-06",0,-17.0493
"2017-01-07",7.6297,-11.216
"2017-01-08",17.9761,-1.0159
"2017-01-09",41.9253,-1.7647
"2017-01-10",40.0073,-3.8562
"2017-01-11",43.576,-5.3994
"2017-01-12",1.4883,-7.5958
"2017-01-13",0,-6.1678
"2017-01-14",0,-4.9
"2017-01-15",0.0001,-7.053
"2017-01-16",0,-8.1981
"2017-01-17",0,-6.4957
"2017-01-18",0,-4.0725
"2017-01-19",2.6948,-4.1301
"2017-01-20",1.292,-4.9073
"2017-01-21",9.3148,-5.2581
"2017-01-22",11.5509,-6.6843
"2017-01-23",25.3631,-4.8135
"2017-01-24",7.001,-8.3886
"2017-01-25",1.1264,-9.3917
"2017-01-26",0.7495,-11.9077
"2017-01-27",0,-12.1333
"2017-01-28",0.0851,-9.6643
"2017-01-29",0,-3.1063
"2017-01-30",0,-3.306
"2017-01-31",0,-1.9753
"2017-02-01",0,-0.2879
"2017-02-02",4.3252,-2.6061
"2017-02-03",7.1768,0.4199
"2017-02-04",6.5115,0.1419
"2017-02-05",1.2373,1.1369
"2017-02-06",20.0517,0.3963
"2017-02-07",32.5411,0.1635
"2017-02-08",20.6601,1.6825
"2017-02-09",13.0372,5.154
"2017-02-10",26.0707,1.2483
"2017-02-11",9.5329,-4.6236
"2017-02-12",0,-3.7706
"2017-02-13",0,-1.4245
"2017-02-14",0,-0.158
"2017-02-15",0,1.2519
"2017-02-16",1.003,2.2639
"2017-02-17",5.7846,0.0745
"2017-02-18",6.0702,2.0799
"2017-02-19",17.609,0.2041
"2017-02-20",14.7225,0.4044
"2017-02-21",15.4075,0.7307
"2017-02-22",11.3264,-3.8525
"2017-02-23",5.6847,-7.2197
"2017-02-24",3.9479,-10.7611
"2017-02-25",5.913,-11.2492
"2017-02-26",0.892,-9.9069
"2017-02-27",19.3969,-9.4353
"2017-02-28",2.7503,-11.1606
"2017-03-01",0,-5.7794
"2017-03-02",0,-4.0197
"2017-03-03",0,0.0022
"2017-03-04",0,2.7799
"2017-03-05",24.7551,-1.8093
"2017-03-06",23.8583,-8.9
"2017-03-07",0,-4.658
"2017-03-08",0,0.8616
"2017-03-09",0,4.0385
"2017-03-10",0,3.7674
"2017-03-11",0,2.5115
"2017-03-12",0,2.083
"2017-03-13",0,3.5318
"2017-03-14",0,7.8181
"2017-03-15",0,8.2978
"2017-03-16",0,6.4814
"2017-03-17",1.0198,6.9507
"2017-03-18",0,9.723
"2017-03-19",0,7.7654
"2017-03-20",0,8.4681
"2017-03-21",13.2891,8.9436
"2017-03-22",23.8253,5.4605
"2017-03-23",13.3275,-0.0679
"2017-03-24",0.8698,1.9223
"2017-03-25",10.6499,-0.5183
"2017-03-26",0.2202,-0.0321
"2017-03-27",13.791,0.8741
"2017-03-28",0.9609,1.1874
"2017-03-29",0.0105,1.9622
"2017-03-30",14.1228,2.9001
"2017-03-31",10.0259,2.8766
"2017-04-01",0,4.5571
"2017-04-02",4.5056,0.6871
"2017-04-03",0.3363,-1.5425
"2017-04-04",0,-2.364
"2017-04-05",0,0.519
"2017-04-06",0,7.1009
"2017-04-07",5.5326,6.1157
"2017-04-08",32.1235,1.1189
"2017-04-09",5.2074,-2.8539
"2017-04-10",0,-1.119
"2017-04-11",0,3.1699
"2017-04-12",6.7824,7.7268
"2017-04-13",0.2207,7.7896
"2017-04-14",0,-0.0638
"2017-04-15",0,-0.7443
"2017-04-16",0,5.4351
"2017-04-17",0,6.5449
"2017-04-18",15.164,5.3503
"2017-04-19",1.3365,3.8034
"2017-04-20",9.4144,3.0726
"2017-04-21",1.5141,1.1342
"2017-04-22",0.1453,3.5024
"2017-04-23",0.3307,6.8864
"2017-04-24",18.0341,1.4514
"2017-04-25",5.3456,1.9773
"2017-04-26",12.977,2.8201
"2017-04-27",11.7769,-1.5544
"2017-04-28",7.4788,-2.6849
"2017-04-29",0,0.6569
"2017-04-30",0,2.3509
"2017-05-01",0.6913,5.3436
"2017-05-02",0.7749,5.1605
"2017-05-03",0,6.8246
"2017-05-04",0,11.2179
"2017-05-05",0,13.6986
"2017-05-06",0.6984,13.1912
"2017-05-07",0.0284,11.3011
"2017-05-08",0.2016,9.279
"2017-05-09",0,9.6694
"2017-05-10",0,9.5646
"2017-05-11",0,11.9291
"2017-05-12",0,10.643
"2017-05-13",0,2.5395
"2017-05-14",0,5.1702
"2017-05-15",0.3335,7.4278
"2017-05-16",10.3177,5.3516
"2017-05-17",9.6068,-1.7817
"2017-05-18",6.7005,-1.9672
"2017-05-19",0.5299,1.9119
"2017-05-20",0.3061,6.042
"2017-05-21",0.8052,7.9694
"2017-05-22",0.1413,8.8835
"2017-05-23",0,11.0072
"2017-05-24",1.017,11.106
"2017-05-25",0.9012,6.1867
"2017-05-26",0.0035,5.5527
"2017-05-27",0,6.1896
"2017-05-28",0,9.7908
"2017-05-29",0,11.6667
"2017-05-30",0,13.3835
"2017-05-31",0,15.4842
"2017-06-01",0.0227,12.9694
"2017-06-02",0,10.9941
"2017-06-03",0,13.8769
"2017-06-04",0,17.465
"2017-06-05",0,14.6915
"2017-06-06",0,16.0238
"2017-06-07",0,17.1844
"2017-06-08",0,16.1724
"2017-06-09",0,11.9232
"2017-06-10",0,9.4802
"2017-06-11",0.0037,12.0684
"2017-06-12",9.4846,8.0208
"2017-06-13",18.3655,3.6574
"2017-06-14",0,8.5211
"2017-06-15",0,12.262
"2017-06-16",0.9151,14.3989
"2017-06-17",0,11.8082
"2017-06-18",0,12.5416
"2017-06-19",0,16.487
"2017-06-20",0,19.0906
"2017-06-21",0,18.2755
"2017-06-22",0.2868,14.0616
"2017-06-23",0,13.0956
"2017-06-24",0,14.2768
"2017-06-25",0,16.0456
"2017-06-26",0,18.0689
"2017-06-27",0.0022,14.7557
"2017-06-28",0.0067,13.9875
"2017-06-29",0,12.0588
"2017-06-30",0.2043,12.0062
"2017-07-01",0,15.1277
"2017-07-02",0,18.4479
"2017-07-03",0,18.6031
"2017-07-04",0,19.7207
"2017-07-05",0,21.1952
"2017-07-06",0,20.8404
"2017-07-07",0,20.6616
"2017-07-08",0.1561,19.9357
"2017-07-09",0.2352,20.1518
"2017-07-10",0,18.3251
"2017-07-11",0,18.4358
"2017-07-12",0,18.1478
"2017-07-13",0,19.5126
"2017-07-14",2.4576,19.317
"2017-07-15",0,20.0885
"2017-07-16",0,19.715
"2017-07-17",0.2928,18.3674
"2017-07-18",0,19.4411
"2017-07-19",0,19.7278
"2017-07-20",0.014,19.8179
"2017-07-21",0,18.9536
"2017-07-22",0,19.3045
"2017-07-23",0.0019,18.9192
"2017-07-24",0.0321,19.7524
"2017-07-25",1.3593,15.3019
"2017-07-26",4.3097,16.0547
"2017-07-27",0.0363,16.2573
"2017-07-28",0,16.7746
"2017-07-29",0,17.632
"2017-07-30",0,18.3994
"2017-07-31",0,19.3064
"2017-08-01",0,19.8981
"2017-08-02",0,19.6737
"2017-08-03",0,18.6386
"2017-08-04",0,18.5647
"2017-08-05",0,17.0467
"2017-08-06",0.2103,15.9041
"2017-08-07",1.9419,15.275
"2017-08-08",1.427,13.8766
"2017-08-09",1.3872,14.8279
"2017-08-10",0,14.1038
"2017-08-11",0.1895,16.342
"2017-08-12",0.4251,16.944
"2017-08-13",2.9261,16.2365
"2017-08-14",1.2033,13.2314
"2017-08-15",0.4083,12.5427
"2017-08-16",0.6453,13.9126
"2017-08-17",0,15.5099
"2017-08-18",0,15.8754
"2017-08-19",0,16.6686
"2017-08-20",0,17.2969
"2017-08-21",0,17.2922
"2017-08-22",0,17.4664
"2017-08-23",1.4507,15.4982
"2017-08-24",0.2827,15.414
"2017-08-25",0.1018,17.1093
"2017-08-26",0,18.7997
"2017-08-27",0,18.7095
"2017-08-28",0,19.4005
"2017-08-29",0,20.2511
"2017-08-30",0.0147,17.7979
"2017-08-31",0.135,15.45
"2017-09-01",0,16.6619
"2017-09-02",0,18.9317
"2017-09-03",0,20.5153
"2017-09-04",0,20.3247
"2017-09-05",0,17.4623
"2017-09-06",0,18.0847
"2017-09-07",0,18.005
"2017-09-08",0.0812,18.2827
"2017-09-09",0.3744,15.6151
"2017-09-10",0,15.0594
"2017-09-11",0,17.381
"2017-09-12",0,17.883
"2017-09-13",0.6134,15.3412
"2017-09-14",4.8988,11.9697
"2017-09-15",4.296,4.3889
"2017-09-16",0.6622,4.5028
"2017-09-17",0,7.8201
"2017-09-18",12.2733,10.9168
"2017-09-19",18.933,2.3207
"2017-09-20",0.367,5.0052
"2017-09-21",2.5486,3.7783
"2017-09-22",0.1199,1.452
"2017-09-23",7.0805,1.9589
"2017-09-24",14.6625,1.4778
"2017-09-25",0.3975,2.7988
"2017-09-26",0,3.6519
"2017-09-27",0.0932,6.1317
"2017-09-28",0.0681,6.997
"2017-09-29",0.1562,8.1499
"2017-09-30",7.5416,4.4423
"2017-10-01",1.8715,0.6405
"2017-10-02",3.7261,-0.9393
"2017-10-03",0.1762,0.5257
"2017-10-04",2.8602,2.6606
"2017-10-05",0,4.8464
"2017-10-06",0,3.11
"2017-10-07",0.0906,7.3665
"2017-10-08",1.3239,0.6
"2017-10-09",0,0.367
"2017-10-10",0,4.2518
"2017-10-11",0,6.6926
"2017-10-12",0.0532,1.106
"2017-10-13",0.0417,1.813
"2017-10-14",3.9224,-2.6596
"2017-10-15",0,2.7548
"2017-10-16",0,7.3418
"2017-10-17",0,8.8699
"2017-10-18",0,8.1574
"2017-10-19",0.4186,9.4223
"2017-10-20",2.5112,3.5719
"2017-10-21",0.0848,-0.9729
"2017-10-22",0,4.7192
"2017-10-23",0.1678,4.5551
"2017-10-24",0.0842,5.9263
"2017-10-25",0,7.861
"2017-10-26",0,4.2083
"2017-10-27",0,3.6907
"2017-10-28",0,6.3623
"2017-10-29",0,6.5377
"2017-10-30",0,-0.9033
"2017-10-31",0,0.4722
"2017-11-01",0.0032,4.9968
"2017-11-02",0.106,6.1026
"2017-11-03",19.3041,3.7031
"2017-11-04",35.6894,0.0466
"2017-11-05",12.7463,-1.6086
"2017-11-06",3.0695,-2.3516
"2017-11-07",0,-5.157
"2017-11-08",0.0409,-4.1387
"2017-11-09",0.4614,2.0851
"2017-11-10",0.0026,1.6554
"2017-11-11",0,-0.3559
"2017-11-12",0,1.7834
"2017-11-13",0,4.1889
"2017-11-14",0,0.4866
"2017-11-15",0,2.3572
"2017-11-16",37.8305,4.2045
"2017-11-17",40.2393,-3.9242
"2017-11-18",0,-5.7505
"2017-11-19",0,-3.4506
"2017-11-20",0.1117,0.3609
"2017-11-21",0,3.9995
"2017-11-22",0.0202,6.8377
"2017-11-23",0,7.0151
"2017-11-24",0.002,3.8944
"2017-11-25",0,3.9773
"2017-11-26",0,8.624
"2017-11-27",6.3348,3.4404
"2017-11-28",0,-1.416
"2017-11-29",0,-2.0028
"2017-11-30",0.0071,-1.4057
"2017-12-01",0,-1.0648
"2017-12-02",0,0.6927
"2017-12-03",31.8585,-0.7263
"2017-12-04",0,-8.7554
"2017-12-05",0,-9.5631
"2017-12-06",0,-8.4484
"2017-12-07",0,-7.0516
"2017-12-08",0,-2.9515
"2017-12-09",0,-1.0564
"2017-12-10",0,-0.2304
"2017-12-11",0.1714,2.1543
"2017-12-12",0,3.4079
"2017-12-13",3.171,-1.5909
"2017-12-14",0,-3.9221
"2017-12-15",0.2587,-1.9508
"2017-12-16",1.6196,-4.8878
"2017-12-17",0,-8.6104
"2017-12-18",0,-3.837
"2017-12-19",0,-1.3161
"2017-12-20",4.0478,-3.5029
"2017-12-21",0,-9.0006
"2017-12-22",1.6667,-8.7615
"2017-12-23",23.836,-9.7253
"2017-12-24",5.6869,-10.7797
"2017-12-25",17.4951,-3.9377
"2017-12-26",0,-4.7018
"2017-12-27",0,-1.8264
"2017-12-28",0,-0.6634
"2017-12-29",0,3.7113
"2017-12-30",0,-0.5124
"2017-12-31",0,-6.4902
"2018-01-01",0,-5.4186
"2018-01-02",0,-5.9215
"2018-01-03",0,-1.1373
"2018-01-04",0,-0.1924
"2018-01-05",0,1.2763
"2018-01-06",6.2608,-1.5754
"2018-01-07",0,-3.4303
"2018-01-08",0.4621,-0.7242
"2018-01-09",8.3516,0.6747
"2018-01-10",10.0971,-4.2683
"2018-01-11",17.9289,-4.832
"2018-01-12",0,-2.4052
"2018-01-13",0,-2.6862
"2018-01-14",0,-2.0544
"2018-01-15",0,-2.3164
"2018-01-16",0,-4.3165
"2018-01-17",0,-1.2214
"2018-01-18",0,1.4427
"2018-01-19",14.0124,-1.4094
"2018-01-20",1.383,-7.5338
"2018-01-21",0,-9.4234
"2018-01-22",1.4612,-9.2793
"2018-01-23",0,-6.5291
"2018-01-24",0.8748,-2.9632
"2018-01-25",7.555,-5.3901
"2018-01-26",2.5415,-6.8344
"2018-01-27",5.486,-5.7273
"2018-01-28",0.1883,-1.4152
"2018-01-29",0.1746,0.214
"2018-01-30",0,2.577
"2018-01-31",0,-0.864
"2018-02-01",0,-1.1399
"2018-02-02",3.7552,0.972
"2018-02-03",0.8986,1.8205
"2018-02-04",4.981,1.6228
"2018-02-05",5.3695,-0.9714
"2018-02-06",0.509,-3.0953
"2018-02-07",0,-1.2897
"2018-02-08",0,2.3723
"2018-02-09",0,0.6087
"2018-02-10",0,-6.3458
"2018-02-11",0,-6.1786
"2018-02-12",1.3844,-4.2092
"2018-02-13",0,-4.2058
"2018-02-14",3.3711,-3.3602
"2018-02-15",9.9278,-9.447
"2018-02-16",0.4525,-8.5999
"2018-02-17",0.0122,-0.8553
"2018-02-18",34.0055,-2.7315
"2018-02-19",1.1801,-11.826
"2018-02-20",0.047,-15.2769
"2018-02-21",1.4436,-12.9088
"2018-02-22",3.2787,-11.8766
"2018-02-23",2.9351,-11.8845
"2018-02-24",5.4616,-12.153
"2018-02-25",3.1521,-8.9312
"2018-02-26",7.9552,-5.5652
"2018-02-27",1.6118,-4.1578
"2018-02-28",0,-8.756
"2018-03-01",2.4136,-4.7217
"2018-03-02",5.7877,-2.913
"2018-03-03",2.3503,-1.9761
"2018-03-04",7.5482,-6.8207
"2018-03-05",0,-7.4037
"2018-03-06",0,-6.2729
"2018-03-07",0,-2.9623
"2018-03-08",0,-0.2207
"2018-03-09",0,1.4867
"2018-03-10",0,0.574
"2018-03-11",0,1.4636
"2018-03-12",0,2.7223
"2018-03-13",0,3.94
"2018-03-14",11.8587,3.7438
"2018-03-15",6.3572,-0.7165
"2018-03-16",4.308,-1.1943
"2018-03-17",6.1588,-4.0331
"2018-03-18",1.633,-5.6321
"2018-03-19",0,-3.6718
"2018-03-20",0,-1.6703
"2018-03-21",3.6703,2.797
"2018-03-22",15.69,4.1472
"2018-03-23",12.5027,1.763
"2018-03-24",5.7537,0.274
"2018-03-25",6.2385,-3.3104
"2018-03-26",4.2481,-3.8302
"2018-03-27",0.8322,-3.0472
"2018-03-28",1.1778,1.3235
"2018-03-29",0,1.2581
"2018-03-30",0.1888,3.4358
"2018-03-31",0,5.3768
"2018-04-01",0,4.3791
"2018-04-02",9.8998,-2.4942
"2018-04-03",0,-5.6094
"2018-04-04",1.1586,1.6125
"2018-04-05",1.0453,4.6057
"2018-04-06",13.0167,3.1495
"2018-04-07",11.434,3.9975
"2018-04-08",11.9094,0.2972
"2018-04-09",2.0463,1.5096
"2018-04-10",0.005,5.5023
"2018-04-11",1.2829,6.3832
"2018-04-12",19.9094,-0.9644
"2018-04-13",2.3535,-2.5994
"2018-04-14",0,-0.0019
"2018-04-15",0,5.6036
"2018-04-16",0.9356,4.7023
"2018-04-17",5.2968,-3.089
"2018-04-18",0,-0.1302
"2018-04-19",0,6.5332
"2018-04-20",0,6.9287
"2018-04-21",0,7.1209
"2018-04-22",0.6925,9.2206
"2018-04-23",1.0935,4.1884
"2018-04-24",0,3.7427
"2018-04-25",0,6.4142
"2018-04-26",0,9.5341
"2018-04-27",0,12.2654
"2018-04-28",0,11.6505
"2018-04-29",0.5977,5.4601
"2018-04-30",14.0209,0.6997
"2018-05-01",0,2.4636
"2018-05-02",0.7809,4.3618
"2018-05-03",0,6.012
"2018-05-04",0,8.2025
"2018-05-05",0,11.2651
"2018-05-06",0,14.0283
"2018-05-07",0,11.7772
"2018-05-08",0,10.8049
"2018-05-09",0,13.6145
"2018-05-10",0.2263,10.3892
"2018-05-11",12.3958,3.4228
"2018-05-12",12.9113,3.8156
"2018-05-13",6.017,5.2423
"2018-05-14",0.7263,7.3691
"2018-05-15",3.1306,8.9932
"2018-05-16",0.1707,10.344
"2018-05-17",0,10.3605
"2018-05-18",4.2685,8.0677
"2018-05-19",0.3532,9.3257
"2018-05-20",1.1554,10.0105
"2018-05-21",0.8176,11.1619
"2018-05-22",6.1784,8.8615
"2018-05-23",0,9.3761
"2018-05-24",0,12.1884
"2018-05-25",0,14.8014
"2018-05-26",0,13.2587
"2018-05-27",0.0014,10.5769
"2018-05-28",2.4378,10.5946
"2018-05-29",0.4786,11.1822
"2018-05-30",3.9588,13.9603
"2018-05-31",1.9505,13.338
"2018-06-01",2.2939,6.4883
"2018-06-02",0,9.3819
"2018-06-03",0,14.2648
"2018-06-04",0,16.1341
"2018-06-05",0,16.6101
"2018-06-06",0,16.7715
"2018-06-07",0,16.2066
"2018-06-08",0,15.5463
"2018-06-09",0,16.9445
"2018-06-10",0,7.074
"2018-06-11",0,8.7173
"2018-06-12",0,11.0499
"2018-06-13",0,16.8211
"2018-06-14",0,16.4109
"2018-06-15",0,14.3455
"2018-06-16",0,13.2038
"2018-06-17",15.7352,13.7964
"2018-06-18",0.0048,10.0711
"2018-06-19",0.1296,10.5614
"2018-06-20",0,12.1088
"2018-06-21",0,15.4851
"2018-06-22",0,13.0194
"2018-06-23",0,12.6758
"2018-06-24",0,11.5567
"2018-06-25",0,14.8193
"2018-06-26",0,17.4638
"2018-06-27",0,18.1387
"2018-06-28",0,17.3975
"2018-06-29",0,11.3897
"2018-06-30",0,10.9264
"2018-07-01",0,13.1233
"2018-07-02",0,15.5494
"2018-07-03",0,13.0727
"2018-07-04",0,16.0434
"2018-07-05",0,18.907
"2018-07-06",0,21.0263
"2018-07-07",0,20.9216
"2018-07-08",0,21.2086
"2018-07-09",0.0566,21.0017
"2018-07-10",0,20.5809
