,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-25",0,-2.7899
"2016-03-26",0.1831,-2.0877
"2016-03-27",3.2001,0.3527
"2016-03-28",14.1011,-0.5114
"2016-03-29",19.6162,0.4798
"2016-03-30",4.3449,0.3939
"2016-03-31",0.7411,0.9134
"2016-04-01",0.5009,1.6481
"2016-04-02",0,3.9196
"2016-04-03",0,6.7616
"2016-04-04",0,6.8398
"2016-04-05",0,1.5022
"2016-04-06",0,4.0691
"2016-04-07",0,8.2525
"2016-04-08",0,9.8033
"2016-04-09",0.2151,7.7358
"2016-04-10",2.9293,7.2867
"2016-04-11",1.2887,7.6165
"2016-04-12",0.4085,8.7047
"2016-04-13",13.0758,4.7311
"2016-04-14",18.2805,-0.2665
"2016-04-15",2.485,0.0781
"2016-04-16",0,0.8263
"2016-04-17",0,2.015
"2016-04-18",0,2.5927
"2016-04-19",0,7.2691
"2016-04-20",0,9.4668
"2016-04-21",0,11.3199
"2016-04-22",0.0468,12.2551
"2016-04-23",4.7245,5.6644
"2016-04-24",3.9558,3.6622
"2016-04-25",4.9788,3.8004
"2016-04-26",2.4069,4.391
"2016-04-27",1.6179,5.2599
"2016-04-28",0.2894,2.2993
"2016-04-29",1.3701,3.1275
"2016-04-30",1.4563,3.2365
"2016-05-01",0.188,3.3501
"2016-05-02",0,5.6354
"2016-05-03",0,9.5028
"2016-05-04",0,11.6681
"2016-05-05",0.0315,13.9576
"2016-05-06",12.3165,7.1233
"2016-05-07",4.8384,5.162
"2016-05-08",8.4844,5.8533
"2016-05-09",0.2714,4.8807
"2016-05-10",4.4245,1.3579
"2016-05-11",0,2.242
"2016-05-12",0.1563,7.1719
"2016-05-13",0,11.457
"2016-05-14",0.0075,13.2383
"2016-05-15",5.9822,6.8274
"2016-05-16",6.002,6.1605
"2016-05-17",0.09,5.9644
"2016-05-18",0.3062,9.2572
"2016-05-19",17.1646,9.7541
"2016-05-20",7.4416,8.4537
"2016-05-21",11.9302,4.9199
"2016-05-22",4.0496,3.814
"2016-05-23",0.3516,5.2667
"2016-05-24",1.5126,7.1158
"2016-05-25",1.7787,6.2167
"2016-05-26",1.2119,6.788
"2016-05-27",1.3067,7.4971
"2016-05-28",0.0536,7.6273
"2016-05-29",3.0295,10.3807
"2016-05-30",0,9.1818
"2016-05-31",0,9.705
"2016-06-01",0.1359,11.1228
"2016-06-02",0.1359,13.2483
"2016-06-03",0,13.8092
"2016-06-04",0,15.6268
"2016-06-05",0,16.7023
"2016-06-06",0,16.8961
"2016-06-07",0,16.1087
"2016-06-08",0,16.8309
"2016-06-09",0,17.3664
"2016-06-10",0,16.9737
"2016-06-11",2.6182,11.7598
"2016-06-12",3.9143,12.3512
"2016-06-13",7.7266,10.9568
"2016-06-14",0.3653,11.3821
"2016-06-15",0,13.7794
"2016-06-16",0,10.596
"2016-06-17",0,13.4361
"2016-06-18",0,16.1472
"2016-06-19",0,14.6679
"2016-06-20",0.0487,18.4014
"2016-06-21",0,17.6955
"2016-06-22",0,17.8567
"2016-06-23",0,18.6745
"2016-06-24",0.0487,14.3414
"2016-06-25",0,10.5621
"2016-06-26",0,14.0056
"2016-06-27",0,18.2777
"2016-06-28",0,20.4213
"2016-06-29",1.1067,18.677
"2016-06-30",1.1563,15.3634
"2016-07-01",0,15.9876
"2016-07-02",0,16.1694
"2016-07-03",0,16.8471
"2016-07-04",0,17.2762
"2016-07-05",0.0377,16.1452
"2016-07-06",0,14.3613
"2016-07-07",0,13.4
"2016-07-08",0,17.3902
"2016-07-09",0,17.7626
"2016-07-10",0.0014,10.7119
"2016-07-11",0,7.879
"2016-07-12",0,11.4506
"2016-07-13",0,13.3852
"2016-07-14",0,15.5092
"2016-07-15",0,17.5253
"2016-07-16",0,16.7352
"2016-07-17",0,17.2695
"2016-07-18",0,18.7226
"2016-07-19",0,19.3672
"2016-07-20",0,19.5789
"2016-07-21",0,20.5964
"2016-07-22",0,20.1626
"2016-07-23",0,16.5743
"2016-07-24",0,17.1531
"2016-07-25",0,19.6162
"2016-07-26",0,20.4272
"2016-07-27",0,19.3679
"2016-07-28",0,20.0268
"2016-07-29",0,19.614
"2016-07-30",0,19.5821
"2016-07-31",0.0076,19.7668
"2016-08-01",0,19.3804
"2016-08-02",0.2153,20.2995
"2016-08-03",0,16.5029
"2016-08-04",0,15.7613
"2016-08-05",0,17.5177
"2016-08-06",0.2228,16.949
"2016-08-07",3.0277,16.8682
"2016-08-08",0,16.684
"2016-08-09",0,16.7263
"2016-08-10",0,14.5
"2016-08-11",0.3625,13.4283
"2016-08-12",0,14.0928
"2016-08-13",0,15.6917
"2016-08-14",0,17.8938
"2016-08-15",0,18.8792
"2016-08-16",0,18.8305
"2016-08-17",0,18.6813
"2016-08-18",1.2247,16.5872
"2016-08-19",0.0493,15.057
"2016-08-20",0,14.3755
"2016-08-21",0,16.9654
"2016-08-22",0.1952,17.0269
"2016-08-23",0,14.3139
"2016-08-24",0,11.599
"2016-08-25",0,11.7842
"2016-08-26",0,12.6138
"2016-08-27",0,13.4465
"2016-08-28",0,15.9066
"2016-08-29",0,17.7792
"2016-08-30",0,19.1794
"2016-08-31",0,19.5587
"2016-09-01",0,17.182
"2016-09-02",0.1289,16.2004
"2016-09-03",0.1117,14.0738
"2016-09-04",0.2252,11.1153
"2016-09-05",0,7.9435
"2016-09-06",0.4491,10.2489
"2016-09-07",0.1877,11.2053
"2016-09-08",0,11.8268
"2016-09-09",0,9.7339
"2016-09-10",0,10.9933
"2016-09-11",0,14.5442
"2016-09-12",1.8222,10.952
"2016-09-13",9.9738,10.6322
"2016-09-14",8.7135,6.5985
"2016-09-15",1.0444,6.1381
"2016-09-16",0,8.0263
"2016-09-17",0.0836,9.44
"2016-09-18",0,13.7722
"2016-09-19",0,15.1995
"2016-09-20",0,15.9618
"2016-09-21",14.0402,13.0813
"2016-09-22",23.3178,9.0225
"2016-09-23",22.9766,2.0645
"2016-09-24",10.7682,3.6572
"2016-09-25",0.619,6.6645
"2016-09-26",0,11.0849
"2016-09-27",0,12.8385
"2016-09-28",0.4855,14.2072
"2016-09-29",0.4995,11.904
"2016-09-30",0.2515,11.8064
"2016-10-01",2.7103,11.2019
"2016-10-02",1.4471,10.3656
"2016-10-03",3.8201,3.1288
"2016-10-04",0.506,2.3461
"2016-10-05",0.7763,1.5554
"2016-10-06",1.1989,1.369
"2016-10-07",0,3.7647
"2016-10-08",0.3046,8.5088
"2016-10-09",0,9.2533
"2016-10-10",0,10.2382
"2016-10-11",0,5.7248
"2016-10-12",0.5645,4.5557
"2016-10-13",0.2364,7.5372
"2016-10-14",7.4093,8.473
"2016-10-15",22.4455,7.9617
"2016-10-16",44.017,4.4563
"2016-10-17",27.821,-0.7557
"2016-10-18",6.89,0.39
"2016-10-19",0.4679,-0.6925
"2016-10-20",1.2956,0.9133
"2016-10-21",0,5.6664
"2016-10-22",0,7.7979
"2016-10-23",0.0007,8.1391
"2016-10-24",2.8046,6.6595
"2016-10-25",1.5504,6.6714
"2016-10-26",0.2356,8.2451
"2016-10-27",1.014,10.3278
"2016-10-28",11.3363,8.5816
"2016-10-29",1.5926,7.5558
"2016-10-30",11.9935,6.8403
"2016-10-31",4.4292,2.0381
"2016-11-01",4.4662,0.6573
"2016-11-02",0.2383,1.8082
"2016-11-03",0.4603,5.8776
"2016-11-04",0,7.6106
"2016-11-05",0,7.9355
"2016-11-06",0,6.647
"2016-11-07",0.1662,6.6502
"2016-11-08",0,8.1714
"2016-11-09",0,8.9779
"2016-11-10",0,8.4161
"2016-11-11",0,8.0367
"2016-11-12",0,6.685
"2016-11-13",0,5.0736
"2016-11-14",0,6.6703
"2016-11-15",0,9.113
"2016-11-16",0.3573,1.641
"2016-11-17",5.3446,-6.7476
"2016-11-18",0,-5.3826
"2016-11-19",0,2.1937
"2016-11-20",1.0072,5.983
"2016-11-21",10.0662,0.8053
"2016-11-22",0.0386,-2.019
"2016-11-23",5.3849,-2.0688
"2016-11-24",0.2383,-4.6323
"2016-11-25",0,-1.0806
"2016-11-26",3.106,1.3546
"2016-11-27",14.8207,-3.5748
"2016-11-28",18.5358,-5.6108
"2016-11-29",0,-7.6568
"2016-11-30",0.0256,-7.7068
"2016-12-01",0,-7.6539
"2016-12-02",0,-8.544
"2016-12-03",2.8949,-8.8281
"2016-12-04",3.5946,-3.5143
"2016-12-05",0.3086,-10.7107
"2016-12-06",0.0121,-13.5546
"2016-12-07",0.0077,-14.4907
"2016-12-08",12.7032,-11.0181
"2016-12-09",23.0159,-1.4233
"2016-12-10",38.5366,-1.1381
"2016-12-11",6.2317,-5.012
"2016-12-12",0,-7.1796
"2016-12-13",0.0501,-7.869
"2016-12-14",16.1289,-2.2475
"2016-12-15",15.8905,2.1407
"2016-12-16",40.5025,-5.3537
"2016-12-17",0,-15.2544
"2016-12-18",0,-16.1144
"2016-12-19",5.015,-11.2068
"2016-12-20",0.3976,-2.2301
"2016-12-21",0,-6.4711
"2016-12-22",0,-6.0139
"2016-12-23",2.7939,-5.1419
"2016-12-24",11.6145,-2.388
"2016-12-25",9.3075,-8.315
"2016-12-26",0,-12.1886
"2016-12-27",4.0403,-10.0143
"2016-12-28",1.0034,-8.8703
"2016-12-29",0,-6.3901
"2016-12-30",0,-4.4127
"2016-12-31",2.0262,-7.2156
"2017-01-01",9.9098,-8.6425
"2017-01-02",0.2341,-11.1111
"2017-01-03",9.7863,-10.3333
"2017-01-04",40.5437,-8.4044
"2017-01-05",0,-18.2476
"2017-01-06",0,-17.0057
"2017-01-07",7.6645,-11.1767
"2017-01-08",18.0521,-1.0242
"2017-01-09",42.1363,-1.7964
"2017-01-10",40.1836,-3.9014
"2017-01-11",43.8505,-5.4336
"2017-01-12",1.5003,-7.6084
"2017-01-13",0,-6.1629
"2017-01-14",0,-4.8796
"2017-01-15",0.0001,-7.0261
"2017-01-16",0,-8.1667
"2017-01-17",0,-6.4554
"2017-01-18",0,-4.0231
"2017-01-19",2.7001,-4.1269
"2017-01-20",1.2952,-4.9342
"2017-01-21",9.3607,-5.2867
"2017-01-22",11.5505,-6.719
"2017-01-23",25.4823,-4.8443
"2017-01-24",7.0279,-8.4161
"2017-01-25",1.1331,-9.4175
"2017-01-26",0.7556,-11.9339
"2017-01-27",0,-12.1515
"2017-01-28",0.0858,-9.6575
"2017-01-29",0,-3.0475
"2017-01-30",0,-3.2466
"2017-01-31",0,-1.9424
"2017-02-01",0,-0.2791
"2017-02-02",4.3601,-2.6051
"2017-02-03",7.2116,0.4137
"2017-02-04",6.5559,0.1041
"2017-02-05",1.2429,1.0982
"2017-02-06",20.1094,0.3634
"2017-02-07",32.7241,0.1234
"2017-02-08",20.7437,1.649
"2017-02-09",13.0955,5.1315
"2017-02-10",26.117,1.229
"2017-02-11",9.6038,-4.6578
"2017-02-12",0,-3.7785
"2017-02-13",0,-1.4182
"2017-02-14",0,-0.1481
"2017-02-15",0,1.2625
"2017-02-16",1.0111,2.2585
"2017-02-17",5.8203,0.0572
"2017-02-18",6.0343,2.0466
"2017-02-19",17.7184,0.1621
"2017-02-20",14.8062,0.3579
"2017-02-21",15.4819,0.6825
"2017-02-22",11.3534,-3.8842
"2017-02-23",5.7027,-7.2509
"2017-02-24",3.9711,-10.7975
"2017-02-25",5.9522,-11.2835
"2017-02-26",0.8439,-9.9443
"2017-02-27",19.5346,-9.4638
"2017-02-28",2.7679,-11.1981
"2017-03-01",0,-5.8124
"2017-03-02",0,-4.0412
"2017-03-03",0,-0.0099
"2017-03-04",0,2.7457
"2017-03-05",24.8678,-1.8482
"2017-03-06",24.0117,-8.9434
"2017-03-07",0,-4.7081
"2017-03-08",0,0.8114
"2017-03-09",0,3.9966
"2017-03-10",0,3.7349
"2017-03-11",0,2.4707
"2017-03-12",0,2.0477
"2017-03-13",0,3.4962
"2017-03-14",0,7.787
"2017-03-15",0,8.2624
"2017-03-16",0,6.4466
"2017-03-17",1.028,6.9129
"2017-03-18",0,9.6885
"2017-03-19",0,7.73
"2017-03-20",0,8.4277
"2017-03-21",13.3621,8.9039
"2017-03-22",23.9096,5.4325
"2017-03-23",13.375,-0.1019
"2017-03-24",0.8519,1.8846
"2017-03-25",10.691,-0.5468
"2017-03-26",0.222,-0.0714
"2017-03-27",13.8103,0.8473
"2017-03-28",0.9686,1.1551
"2017-03-29",0.0074,1.9272
"2017-03-30",14.1424,2.8816
"2017-03-31",10.0892,2.843
"2017-04-01",0,4.5196
"2017-04-02",4.5192,0.6559
"2017-04-03",0.339,-1.5831
"2017-04-04",0,-2.4052
"2017-04-05",0,0.476
"2017-04-06",0,7.0624
"2017-04-07",5.3953,6.0839
"2017-04-08",32.2725,1.0848
"2017-04-09",5.2442,-2.8939
"2017-04-10",0,-1.1693
"2017-04-11",0,3.1296
"2017-04-12",6.8369,7.6852
"2017-04-13",0.2086,7.7488
"2017-04-14",0,-0.1008
"2017-04-15",0,-0.7912
"2017-04-16",0,5.3949
"2017-04-17",0,6.4975
"2017-04-18",15.1719,5.3189
"2017-04-19",1.3473,3.7645
"2017-04-20",9.431,3.0484
"2017-04-21",1.5263,1.0989
"2017-04-22",0.1465,3.4635
"2017-04-23",0.3333,6.8567
"2017-04-24",18.0798,1.4161
"2017-04-25",5.3687,1.9431
"2017-04-26",13.0286,2.7841
"2017-04-27",11.8428,-1.5934
"2017-04-28",7.5046,-2.7226
"2017-04-29",0,0.6118
"2017-04-30",0,2.3056
"2017-05-01",0.6907,5.2979
"2017-05-02",0.7812,5.1232
"2017-05-03",0,6.7834
"2017-05-04",0,11.1837
"2017-05-05",0,13.6555
"2017-05-06",0.6986,13.1459
"2017-05-07",0.028,11.2646
"2017-05-08",0.2032,9.2457
"2017-05-09",0,9.6292
"2017-05-10",0,9.5167
"2017-05-11",0,11.8869
"2017-05-12",0,10.6089
"2017-05-13",0,2.5057
"2017-05-14",0,5.1306
"2017-05-15",0.3112,7.3894
"2017-05-16",10.2492,5.3287
"2017-05-17",9.6494,-1.8131
"2017-05-18",6.7323,-2.0132
"2017-05-19",0.5342,1.8609
"2017-05-20",0.3085,6.005
"2017-05-21",0.8117,7.9316
"2017-05-22",0.1424,8.8429
"2017-05-23",0,10.9616
"2017-05-24",1.0045,11.0551
"2017-05-25",0.9084,6.1392
"2017-05-26",0.0035,5.5155
"2017-05-27",0,6.1402
"2017-05-28",0,9.7482
"2017-05-29",0,11.6177
"2017-05-30",0,13.3365
"2017-05-31",0,15.4374
"2017-06-01",0.0228,12.9272
"2017-06-02",0,10.9474
"2017-06-03",0,13.8273
"2017-06-04",0,17.4245
"2017-06-05",0,14.6493
"2017-06-06",0,15.9741
"2017-06-07",0,17.1385
"2017-06-08",0,16.1348
"2017-06-09",0,11.8746
"2017-06-10",0,9.4301
"2017-06-11",0.0037,12.0105
"2017-06-12",9.4884,7.9795
"2017-06-13",18.4612,3.6026
"2017-06-14",0,8.4718
"2017-06-15",0,12.2168
"2017-06-16",0.9225,14.3482
"2017-06-17",0,11.7684
"2017-06-18",0,12.4883
"2017-06-19",0,16.4379
"2017-06-20",0,19.0498
"2017-06-21",0,18.2432
"2017-06-22",0.2891,14.0258
"2017-06-23",0,13.0509
"2017-06-24",0,14.2286
"2017-06-25",0,15.996
"2017-06-26",0,18.0211
"2017-06-27",0.0022,14.7136
"2017-06-28",0.0067,13.9439
"2017-06-29",0,12.0123
"2017-06-30",0.2059,11.9554
"2017-07-01",0,15.0837
"2017-07-02",0,18.402
"2017-07-03",0,18.5588
"2017-07-04",0,19.6763
"2017-07-05",0,21.1537
"2017-07-06",0,20.796
"2017-07-07",0,20.6119
"2017-07-08",0.1462,19.8871
"2017-07-09",0.2371,20.105
"2017-07-10",0,18.2765
"2017-07-11",0,18.3933
"2017-07-12",0,18.1007
"2017-07-13",0,19.4689
"2017-07-14",2.4607,19.2674
"2017-07-15",0,20.0407
"2017-07-16",0,19.6691
"2017-07-17",0.2951,18.3168
"2017-07-18",0,19.3898
"2017-07-19",0,19.6791
"2017-07-20",0.0141,19.7683
"2017-07-21",0,18.9116
"2017-07-22",0,19.2632
"2017-07-23",0.0019,18.876
"2017-07-24",0.027,19.7095
"2017-07-25",1.3525,15.2463
"2017-07-26",4.3227,16.007
"2017-07-27",0.0366,16.2099
"2017-07-28",0,16.7303
"2017-07-29",0,17.5869
"2017-07-30",0,18.3525
"2017-07-31",0,19.2628
"2017-08-01",0,19.8546
"2017-08-02",0,19.6336
"2017-08-03",0,18.5926
"2017-08-04",0,18.5195
"2017-08-05",0,17.0078
"2017-08-06",0.212,15.8611
"2017-08-07",1.9571,15.2261
"2017-08-08",1.424,13.8299
"2017-08-09",1.3913,14.7809
"2017-08-10",0,14.0505
"2017-08-11",0.191,16.2926
"2017-08-12",0.4104,16.8908
"2017-08-13",2.9498,16.1839
"2017-08-14",1.2054,13.1857
"2017-08-15",0.4116,12.4965
"2017-08-16",0.6505,13.8659
"2017-08-17",0,15.4653
"2017-08-18",0,15.8346
"2017-08-19",0,16.631
"2017-08-20",0,17.256
"2017-08-21",0,17.2555
"2017-08-22",0,17.4295
"2017-08-23",1.4624,15.4474
"2017-08-24",0.285,15.3638
"2017-08-25",0.1026,17.0639
"2017-08-26",0,18.7665
"2017-08-27",0,18.6734
"2017-08-28",0,19.3611
"2017-08-29",0,20.2107
"2017-08-30",0.0149,17.7554
"2017-08-31",0.1289,15.4092
"2017-09-01",0,16.6238
"2017-09-02",0,18.8964
"2017-09-03",0,20.4824
"2017-09-04",0,20.2888
"2017-09-05",0,17.4176
"2017-09-06",0,18.0512
"2017-09-07",0,17.9733
"2017-09-08",0.0819,18.2434
"2017-09-09",0.3774,15.5712
"2017-09-10",0,15.0113
"2017-09-11",0,17.3419
"2017-09-12",0,17.8473
"2017-09-13",0.6119,15.2959
"2017-09-14",4.8834,11.9292
"2017-09-15",4.3183,4.3342
"2017-09-16",0.6676,4.4534
"2017-09-17",0,7.7728
"2017-09-18",12.2626,10.8747
"2017-09-19",19.0486,2.2716
"2017-09-20",0.37,4.9488
"2017-09-21",2.537,3.7534
"2017-09-22",0.1123,1.4168
"2017-09-23",7.1091,1.9146
"2017-09-24",14.7258,1.4451
"2017-09-25",0.3988,2.7527
"2017-09-26",0,3.6002
"2017-09-27",0.094,6.0749
"2017-09-28",0.0686,6.9374
"2017-09-29",0.1574,8.1024
"2017-09-30",7.5649,4.3909
"2017-10-01",1.8834,0.594
"2017-10-02",3.7485,-0.9795
"2017-10-03",0.1776,0.4764
"2017-10-04",2.8763,2.6158
"2017-10-05",0,4.8124
"2017-10-06",0,3.0647
"2017-10-07",0.0914,7.3239
"2017-10-08",1.3346,0.5696
"2017-10-09",0,0.327
"2017-10-10",0,4.2227
"2017-10-11",0,6.6609
"2017-10-12",0.0536,1.0726
"2017-10-13",0.0379,1.7753
"2017-10-14",3.948,-2.704
"2017-10-15",0,2.7316
"2017-10-16",0,7.3292
"2017-10-17",0,8.8536
"2017-10-18",0,8.1298
"2017-10-19",0.422,9.3969
"2017-10-20",2.5176,3.5286
"2017-10-21",0.0855,-1.0221
"2017-10-22",0,4.6665
"2017-10-23",0.1692,4.5243
"2017-10-24",0.0849,5.9052
"2017-10-25",0,7.8476
"2017-10-26",0,4.1728
"2017-10-27",0,3.6622
"2017-10-28",0,6.3406
"2017-10-29",0,6.5096
"2017-10-30",0,-0.9371
"2017-10-31",0,0.4386
"2017-11-01",0.0032,4.9547
"2017-11-02",0.0985,6.0623
"2017-11-03",19.4331,3.6614
"2017-11-04",35.8462,0.0165
"2017-11-05",12.8379,-1.6406
"2017-11-06",3.0826,-2.3888
"2017-11-07",0,-5.1929
"2017-11-08",0.0412,-4.1609
"2017-11-09",0.4651,2.056
"2017-11-10",0.0003,1.63
"2017-11-11",0,-0.3958
"2017-11-12",0,1.7568
"2017-11-13",0,4.1596
"2017-11-14",0,0.4545
"2017-11-15",0,2.3241
"2017-11-16",37.8623,4.1801
"2017-11-17",40.5143,-3.9561
"2017-11-18",0,-5.7899
"2017-11-19",0,-3.478
"2017-11-20",0.1074,0.3332
"2017-11-21",0,3.9585
"2017-11-22",0.0203,6.8136
"2017-11-23",0,6.9873
"2017-11-24",0.002,3.8735
"2017-11-25",0,3.9627
"2017-11-26",0,8.6203
"2017-11-27",6.3604,3.4136
"2017-11-28",0,-1.4421
"2017-11-29",0,-2.0304
"2017-11-30",0.0038,-1.4208
"2017-12-01",0,-1.0808
"2017-12-02",0,0.6919
"2017-12-03",32.0401,-0.7617
"2017-12-04",0,-8.7801
"2017-12-05",0,-9.5774
"2017-12-06",0,-8.4502
"2017-12-07",0,-7.0439
"2017-12-08",0,-2.9202
"2017-12-09",0,-1.0083
"2017-12-10",0,-0.181
"2017-12-11",0.1728,2.2091
"2017-12-12",0,3.4676
"2017-12-13",3.1962,-1.5518
"2017-12-14",0,-3.9165
"2017-12-15",0.2421,-1.9373
"2017-12-16",1.624,-4.9011
"2017-12-17",0,-8.6454
"2017-12-18",0,-3.8463
"2017-12-19",0,-1.3176
"2017-12-20",4.058,-3.5307
"2017-12-21",0,-9.0199
"2017-12-22",1.653,-8.7859
"2017-12-23",24.0056,-9.7511
"2017-12-24",5.7098,-10.7864
"2017-12-25",17.6238,-3.9501
"2017-12-26",0,-4.7266
"2017-12-27",0,-1.838
"2017-12-28",0,-0.672
"2017-12-29",0,3.7084
"2017-12-30",0,-0.5369
"2017-12-31",0,-6.505
"2018-01-01",0,-5.4221
"2018-01-02",0,-5.918
"2018-01-03",0,-1.1028
"2018-01-04",0,-0.1607
"2018-01-05",0,1.2892
"2018-01-06",6.2688,-1.5779
"2018-01-07",0,-3.4405
"2018-01-08",0.4516,-0.719
"2018-01-09",8.3686,0.6523
"2018-01-10",10.1749,-4.3033
"2018-01-11",18.057,-4.8834
"2018-01-12",0,-2.4402
"2018-01-13",0,-2.722
"2018-01-14",0,-2.0719
"2018-01-15",0,-2.3391
"2018-01-16",0,-4.3551
"2018-01-17",0,-1.2532
"2018-01-18",0,1.4222
"2018-01-19",14.06,-1.4439
"2018-01-20",1.3942,-7.5627
"2018-01-21",0,-9.456
"2018-01-22",1.4699,-9.3042
"2018-01-23",0,-6.5449
"2018-01-24",0.8819,-2.9662
"2018-01-25",7.5957,-5.4319
"2018-01-26",2.5621,-6.8752
"2018-01-27",5.5303,-5.7726
"2018-01-28",0.1898,-1.4443
"2018-01-29",0.176,0.1946
"2018-01-30",0,2.539
"2018-01-31",0,-0.8989
"2018-02-01",0,-1.1841
"2018-02-02",3.7853,0.9282
"2018-02-03",0.9059,1.7734
"2018-02-04",5.0184,1.57
"2018-02-05",5.4059,-1.0134
"2018-02-06",0.5131,-3.1412
"2018-02-07",0,-1.3293
"2018-02-08",0,2.3356
"2018-02-09",0,0.5668
"2018-02-10",0,-6.3865
"2018-02-11",0,-6.218
"2018-02-12",1.3956,-4.2565
"2018-02-13",0,-4.2449
"2018-02-14",3.3942,-3.4065
"2018-02-15",10.0002,-9.4918
"2018-02-16",0.4561,-8.6428
"2018-02-17",0.0064,-0.9018
"2018-02-18",34.0985,-2.7696
"2018-02-19",1.1749,-11.8623
"2018-02-20",0.0474,-15.3159
"2018-02-21",1.4553,-12.9291
"2018-02-22",3.2995,-11.9032
"2018-02-23",2.9461,-11.9043
"2018-02-24",5.4982,-12.1943
"2018-02-25",3.1748,-8.9709
"2018-02-26",8.0039,-5.6075
"2018-02-27",1.6248,-4.1644
"2018-02-28",0,-8.7811
"2018-03-01",2.4311,-4.7567
"2018-03-02",5.7865,-2.9519
"2018-03-03",2.3279,-1.9907
"2018-03-04",7.5935,-6.8475
"2018-03-05",0,-7.4354
"2018-03-06",0,-6.2942
"2018-03-07",0,-2.9604
"2018-03-08",0,-0.2224
"2018-03-09",0,1.4551
"2018-03-10",0,0.551
"2018-03-11",0,1.4389
"2018-03-12",0,2.6976
"2018-03-13",0,3.9141
"2018-03-14",11.8513,3.7147
"2018-03-15",6.366,-0.7351
"2018-03-16",4.3341,-1.2351
"2018-03-17",6.1957,-4.068
"2018-03-18",1.646,-5.676
"2018-03-19",0,-3.7126
"2018-03-20",0,-1.7154
"2018-03-21",3.6951,2.7661
"2018-03-22",15.6671,4.1154
"2018-03-23",12.58,1.7239
"2018-03-24",5.7852,0.2465
"2018-03-25",6.2311,-3.3346
"2018-03-26",4.2824,-3.8614
"2018-03-27",0.8364,-3.0899
"2018-03-28",1.1873,1.2797
"2018-03-29",0,1.2147
"2018-03-30",0.1903,3.389
"2018-03-31",0,5.3376
"2018-04-01",0,4.3348
"2018-04-02",9.958,-2.5364
"2018-04-03",0,-5.6574
"2018-04-04",1.168,1.5673
"2018-04-05",1.0032,4.5696
"2018-04-06",13.0702,3.1097
"2018-04-07",11.4693,3.9585
"2018-04-08",11.9732,0.2567
"2018-04-09",2.0629,1.4668
"2018-04-10",0.005,5.472
"2018-04-11",1.2629,6.3504
"2018-04-12",19.9518,-0.9935
"2018-04-13",2.3725,-2.6475
"2018-04-14",0,-0.0531
"2018-04-15",0,5.5569
"2018-04-16",0.9313,4.662
"2018-04-17",5.3394,-3.1325
"2018-04-18",0,-0.1754
"2018-04-19",0,6.4934
"2018-04-20",0,6.8961
"2018-04-21",0,7.0818
"2018-04-22",0.6699,9.1826
"2018-04-23",1.1023,4.1485
"2018-04-24",0,3.6934
"2018-04-25",0,6.3691
"2018-04-26",0,9.4966
"2018-04-27",0,12.2238
"2018-04-28",0,11.6153
"2018-04-29",0.5625,5.4237
"2018-04-30",14.0581,0.6665
"2018-05-01",0,2.4233
"2018-05-02",0.7829,4.3254
"2018-05-03",0,5.9731
"2018-05-04",0,8.1623
"2018-05-05",0,11.2272
"2018-05-06",0,13.9889
"2018-05-07",0,11.7365
"2018-05-08",0,10.7575
"2018-05-09",0,13.5657
"2018-05-10",0.2113,10.3449
"2018-05-11",12.3486,3.3911
"2018-05-12",12.9408,3.7844
"2018-05-13",6.053,5.1922
"2018-05-14",0.7322,7.3246
"2018-05-15",3.1559,8.9516
"2018-05-16",0.172,10.2998
"2018-05-17",0,10.3187
"2018-05-18",4.2909,8.017
"2018-05-19",0.3561,9.2764
"2018-05-20",1.1647,9.9559
"2018-05-21",0.8242,11.1183
"2018-05-22",6.1824,8.8164
"2018-05-23",0,9.3293
"2018-05-24",0,12.1408
"2018-05-25",0,14.7667
"2018-05-26",0,13.2227
"2018-05-27",0.0014,10.5433
"2018-05-28",2.4259,10.5542
"2018-05-29",0.4825,11.1405
"2018-05-30",3.9253,13.9179
"2018-05-31",1.9547,13.3018
"2018-06-01",2.3124,6.4446
"2018-06-02",0,9.3354
"2018-06-03",0,14.2281
"2018-06-04",0,16.0947
"2018-06-05",0,16.5741
"2018-06-06",0,16.7345
"2018-06-07",0,16.1685
"2018-06-08",0,15.5059
"2018-06-09",0,16.9164
"2018-06-10",0,7.0402
"2018-06-11",0,8.6705
"2018-06-12",0,11.0033
"2018-06-13",0,16.7811
"2018-06-14",0,16.3672
"2018-06-15",0,14.3118
"2018-06-16",0,13.1556
"2018-06-17",15.8354,13.7438
"2018-06-18",0.0049,10.019
"2018-06-19",0.1306,10.5184
"2018-06-20",0,12.0628
"2018-06-21",0,15.4424
"2018-06-22",0,12.9718
"2018-06-23",0,12.6248
"2018-06-24",0,11.5081
"2018-06-25",0,14.7738
"2018-06-26",0,17.4255
"2018-06-27",0,18.0957
"2018-06-28",0,17.3564
"2018-06-29",0,11.3383
"2018-06-30",0,10.8856
"2018-07-01",0,13.0803
"2018-07-02",0,15.5082
"2018-07-03",0,13.0413
"2018-07-04",0,16.0052
"2018-07-05",0,18.8636
"2018-07-06",0,20.9933
"2018-07-07",0,20.8886
"2018-07-08",0,21.1752
"2018-07-09",0.0571,20.9596
