,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-27",2.6864,0.2131
"2016-03-28",13.7032,-0.541
"2016-03-29",19.858,0.458
"2016-03-30",4.4082,0.3626
"2016-03-31",0.6762,0.8142
"2016-04-01",0.4983,1.5667
"2016-04-02",0,3.8252
"2016-04-03",0,6.6508
"2016-04-04",0,6.7491
"2016-04-05",0,1.4244
"2016-04-06",0,4.0015
"2016-04-07",0,8.1753
"2016-04-08",0,9.7054
"2016-04-09",0.128,7.6259
"2016-04-10",2.8538,7.2197
"2016-04-11",1.2888,7.5272
"2016-04-12",0.3644,8.6124
"2016-04-13",13.0938,4.6657
"2016-04-14",18.0079,-0.3276
"2016-04-15",2.4084,0.0043
"2016-04-16",0,0.7163
"2016-04-17",0,1.9234
"2016-04-18",0,2.4933
"2016-04-19",0,7.1801
"2016-04-20",0,9.3891
"2016-04-21",0,11.2116
"2016-04-22",0.0212,12.1369
"2016-04-23",4.6313,5.5814
"2016-04-24",4.0955,3.5596
"2016-04-25",4.9918,3.7306
"2016-04-26",2.4293,4.3088
"2016-04-27",1.6232,5.1933
"2016-04-28",0.3093,2.2149
"2016-04-29",1.4496,3.0365
"2016-04-30",1.5213,3.1533
"2016-05-01",0.201,3.2701
"2016-05-02",0,5.5351
"2016-05-03",0,9.4094
"2016-05-04",0,11.5655
"2016-05-05",0.0061,13.8227
"2016-05-06",12.4368,7.0171
"2016-05-07",4.8775,5.0836
"2016-05-08",8.5748,5.8048
"2016-05-09",0.2896,4.7806
"2016-05-10",4.3599,1.279
"2016-05-11",0,2.1245
"2016-05-12",0.1671,7.052
"2016-05-13",0,11.3405
"2016-05-14",0.008,13.1014
"2016-05-15",5.9569,6.7433
"2016-05-16",6.228,6.0645
"2016-05-17",0.0962,5.8731
"2016-05-18",0.3249,9.1411
"2016-05-19",16.9774,9.635
"2016-05-20",7.4478,8.3374
"2016-05-21",11.9145,4.8359
"2016-05-22",4.1446,3.7427
"2016-05-23",0.3758,5.1553
"2016-05-24",1.6106,6.9964
"2016-05-25",1.7899,6.1263
"2016-05-26",1.074,6.6662
"2016-05-27",1.3006,7.4034
"2016-05-28",0.0573,7.5008
"2016-05-29",3.0273,10.245
"2016-05-30",0,9.0575
"2016-05-31",0,9.5775
"2016-06-01",0.1452,10.9913
"2016-06-02",0.1452,13.1114
"2016-06-03",0,13.6768
"2016-06-04",0,15.4986
"2016-06-05",0,16.5592
"2016-06-06",0,16.7521
"2016-06-07",0,15.9782
"2016-06-08",0,16.7078
"2016-06-09",0,17.2255
"2016-06-10",0,16.8431
"2016-06-11",2.4801,11.6853
"2016-06-12",3.7373,12.2374
"2016-06-13",7.9278,10.8343
"2016-06-14",0.3905,11.2328
"2016-06-15",0,13.6435
"2016-06-16",0,10.4913
"2016-06-17",0,13.3212
"2016-06-18",0,16.0174
"2016-06-19",0,14.5581
"2016-06-20",0.0521,18.279
"2016-06-21",0,17.5727
"2016-06-22",0,17.7356
"2016-06-23",0,18.5728
"2016-06-24",0.0521,14.2367
"2016-06-25",0,10.4411
"2016-06-26",0,13.8847
"2016-06-27",0,18.1587
"2016-06-28",0,20.3101
"2016-06-29",1.1831,18.5368
"2016-06-30",1.2117,15.244
"2016-07-01",0,15.8922
"2016-07-02",0,16.074
"2016-07-03",0,16.7567
"2016-07-04",0,17.1658
"2016-07-05",0.0403,16.0418
"2016-07-06",0,14.2717
"2016-07-07",0,13.2918
"2016-07-08",0,17.2928
"2016-07-09",0,17.6629
"2016-07-10",0.0015,10.6254
"2016-07-11",0,7.8063
"2016-07-12",0,11.3536
"2016-07-13",0,13.2889
"2016-07-14",0,15.4195
"2016-07-15",0,17.4457
"2016-07-16",0,16.6292
"2016-07-17",0,17.1822
"2016-07-18",0,18.6202
"2016-07-19",0,19.2756
"2016-07-20",0,19.4852
"2016-07-21",0,20.5027
"2016-07-22",0,20.0711
"2016-07-23",0,16.4612
"2016-07-24",0,17.0622
"2016-07-25",0,19.534
"2016-07-26",0,20.3461
"2016-07-27",0,19.2866
"2016-07-28",0,19.9449
"2016-07-29",0,19.5234
"2016-07-30",0,19.5031
"2016-07-31",0.0081,19.6301
"2016-08-01",0,19.2451
"2016-08-02",0.2302,20.1708
"2016-08-03",0,16.3632
"2016-08-04",0,15.6189
"2016-08-05",0,17.4593
"2016-08-06",0.1363,16.81
"2016-08-07",3.0873,16.7267
"2016-08-08",0,16.5611
"2016-08-09",0,16.5974
"2016-08-10",0,14.3647
"2016-08-11",0.3875,13.3128
"2016-08-12",0,13.9655
"2016-08-13",0,15.5734
"2016-08-14",0,17.7896
"2016-08-15",0,18.7582
"2016-08-16",0,18.712
"2016-08-17",0,18.5647
"2016-08-18",1.2045,16.4552
"2016-08-19",0.0527,14.9306
"2016-08-20",0,14.2386
"2016-08-21",0,16.8599
"2016-08-22",0.2087,16.9089
"2016-08-23",0,14.1619
"2016-08-24",0,11.4651
"2016-08-25",0,11.6641
"2016-08-26",0,12.4776
"2016-08-27",0,13.3216
"2016-08-28",0,15.7967
"2016-08-29",0,17.6607
"2016-08-30",0,19.0691
"2016-08-31",0,19.439
"2016-09-01",0,17.0931
"2016-09-02",0.1378,16.095
"2016-09-03",0.1194,13.9646
"2016-09-04",0.209,11.0345
"2016-09-05",0,7.8414
"2016-09-06",0.48,10.1367
"2016-09-07",0.2006,11.0918
"2016-09-08",0,11.7144
"2016-09-09",0,9.6385
"2016-09-10",0,10.9005
"2016-09-11",0,14.4428
"2016-09-12",1.7063,10.8465
"2016-09-13",10.0247,10.5255
"2016-09-14",8.8204,6.4829
"2016-09-15",1.0567,6.0436
"2016-09-16",0,7.9276
"2016-09-17",0.0894,9.3321
"2016-09-18",0,13.6861
"2016-09-19",0,15.0881
"2016-09-20",0,15.8607
"2016-09-21",13.3906,12.9822
"2016-09-22",23.1257,8.9295
"2016-09-23",22.7716,1.9983
"2016-09-24",11.0268,3.5569
"2016-09-25",0.6617,6.5781
"2016-09-26",0,11.022
"2016-09-27",0,12.7477
"2016-09-28",0.4902,14.1112
"2016-09-29",0.5064,11.7959
"2016-09-30",0.2664,11.6818
"2016-10-01",2.7907,11.0859
"2016-10-02",1.4616,10.249
"2016-10-03",3.9301,3.0498
"2016-10-04",0.5062,2.2401
"2016-10-05",0.8298,1.4442
"2016-10-06",1.2466,1.2694
"2016-10-07",0,3.6611
"2016-10-08",0.3256,8.4221
"2016-10-09",0,9.1396
"2016-10-10",0,10.1155
"2016-10-11",0,5.6022
"2016-10-12",0.6035,4.4429
"2016-10-13",0.2527,7.4279
"2016-10-14",7.2826,8.3536
"2016-10-15",22.9143,7.8405
"2016-10-16",44.3265,4.4072
"2016-10-17",28.3043,-0.8779
"2016-10-18",6.8813,0.2866
"2016-10-19",0.5002,-0.8039
"2016-10-20",1.3575,0.8175
"2016-10-21",0,5.5557
"2016-10-22",0,7.679
"2016-10-23",0,8.0091
"2016-10-24",2.8643,6.5378
"2016-10-25",1.6444,6.5492
"2016-10-26",0.2519,8.1422
"2016-10-27",1.0506,10.2074
"2016-10-28",11.2776,8.5013
"2016-10-29",1.6577,7.4209
"2016-10-30",11.8196,6.7309
"2016-10-31",4.5684,1.8976
"2016-11-01",4.4328,0.5621
"2016-11-02",0.2547,1.7176
"2016-11-03",0.4921,5.8024
"2016-11-04",0,7.5512
"2016-11-05",0,7.8673
"2016-11-06",0,6.5313
"2016-11-07",0.1776,6.5656
"2016-11-08",0,8.108
"2016-11-09",0,8.9149
"2016-11-10",0,8.3422
"2016-11-11",0,7.9635
"2016-11-12",0,6.5921
"2016-11-13",0,4.9773
"2016-11-14",0,6.5535
"2016-11-15",0,8.9905
"2016-11-16",0.2025,1.5877
"2016-11-17",5.4833,-6.8583
"2016-11-18",0,-5.4713
"2016-11-19",0,2.1014
"2016-11-20",0.7759,5.8635
"2016-11-21",10.1582,0.729
"2016-11-22",0.0413,-2.118
"2016-11-23",5.5652,-2.175
"2016-11-24",0.2547,-4.7326
"2016-11-25",0,-1.2022
"2016-11-26",3.0097,1.2408
"2016-11-27",15.1593,-3.6656
"2016-11-28",18.843,-5.6931
"2016-11-29",0,-7.7687
"2016-11-30",0.0113,-7.8006
"2016-12-01",0,-7.7779
"2016-12-02",0,-8.6339
"2016-12-03",3.0414,-8.922
"2016-12-04",3.7939,-3.63
"2016-12-05",0.3298,-10.8609
"2016-12-06",0.0129,-13.7151
"2016-12-07",0.0083,-14.6271
"2016-12-08",12.7954,-11.145
"2016-12-09",23.2992,-1.5037
"2016-12-10",38.8238,-1.2174
"2016-12-11",6.4284,-5.0892
"2016-12-12",0,-7.313
"2016-12-13",0.0164,-7.9787
"2016-12-14",16.2402,-2.3169
"2016-12-15",15.3519,2.0655
"2016-12-16",40.9538,-5.4443
"2016-12-17",0,-15.3571
"2016-12-18",0,-16.2373
"2016-12-19",5.1578,-11.2762
"2016-12-20",0.4074,-2.295
"2016-12-21",0,-6.5537
"2016-12-22",0,-6.0696
"2016-12-23",2.8089,-5.2134
"2016-12-24",11.6312,-2.4122
"2016-12-25",9.447,-8.3028
"2016-12-26",0,-12.2718
"2016-12-27",4.1514,-10.1097
"2016-12-28",1.0727,-8.9998
"2016-12-29",0,-6.3952
"2016-12-30",0,-4.392
"2016-12-31",2.166,-7.2741
"2017-01-01",9.8862,-8.7249
"2017-01-02",0.2503,-11.2533
"2017-01-03",9.6573,-10.4602
"2017-01-04",40.6964,-8.4537
"2017-01-05",0,-18.306
"2017-01-06",0,-16.9396
"2017-01-07",7.797,-11.1641
"2017-01-08",18.1901,-1.0991
"2017-01-09",42.4076,-1.9435
"2017-01-10",40.2903,-4.054
"2017-01-11",43.9157,-5.5734
"2017-01-12",1.5992,-7.7251
"2017-01-13",0,-6.2228
"2017-01-14",0,-4.8969
"2017-01-15",0.0001,-6.9882
"2017-01-16",0,-8.1024
"2017-01-17",0,-6.3751
"2017-01-18",0,-3.9314
"2017-01-19",2.722,-4.1594
"2017-01-20",1.319,-5.0517
"2017-01-21",9.3757,-5.3993
"2017-01-22",11.4644,-6.8562
"2017-01-23",25.6573,-4.945
"2017-01-24",7.1714,-8.5101
"2017-01-25",1.1687,-9.5251
"2017-01-26",0.8077,-12.0302
"2017-01-27",0,-12.2405
"2017-01-28",0.0917,-9.6882
"2017-01-29",0,-2.9125
"2017-01-30",0,-3.1173
"2017-01-31",0,-1.9149
"2017-02-01",0,-0.3324
"2017-02-02",4.557,-2.6576
"2017-02-03",7.2872,0.3602
"2017-02-04",6.6666,-0.0195
"2017-02-05",1.2714,0.9742
"2017-02-06",20.2553,0.276
"2017-02-07",32.867,0.0138
"2017-02-08",20.8382,1.5409
"2017-02-09",13.3691,5.0561
"2017-02-10",26.1562,1.1675
"2017-02-11",9.7107,-4.7482
"2017-02-12",0,-3.7929
"2017-02-13",0,-1.419
"2017-02-14",0,-0.1513
"2017-02-15",0,1.2663
"2017-02-16",1.0809,2.2043
"2017-02-17",5.8819,-0.0201
"2017-02-18",5.6863,1.9609
"2017-02-19",17.7227,0.035
"2017-02-20",14.9585,0.2154
"2017-02-21",15.5805,0.5587
"2017-02-22",11.2763,-3.9528
"2017-02-23",5.7446,-7.3143
"2017-02-24",4.0322,-10.9141
"2017-02-25",6.0244,-11.3817
"2017-02-26",0.4705,-10.0549
"2017-02-27",19.7446,-9.56
"2017-02-28",2.7622,-11.3417
"2017-03-01",0,-5.8787
"2017-03-02",0,-4.0795
"2017-03-03",0,-0.0834
"2017-03-04",0,2.6259
"2017-03-05",25.2768,-1.9289
"2017-03-06",24.2543,-9.0365
"2017-03-07",0,-4.8096
"2017-03-08",0,0.6854
"2017-03-09",0,3.8788
"2017-03-10",0,3.6238
"2017-03-11",0,2.3739
"2017-03-12",0,1.9618
"2017-03-13",0,3.4081
"2017-03-14",0,7.6747
"2017-03-15",0,8.1338
"2017-03-16",0,6.3414
"2017-03-17",1.0989,6.8125
"2017-03-18",0,9.5703
"2017-03-19",0,7.6444
"2017-03-20",0,8.3055
"2017-03-21",13.5841,8.797
"2017-03-22",24.1455,5.3702
"2017-03-23",13.3902,-0.1642
"2017-03-24",0.734,1.8119
"2017-03-25",10.8175,-0.6267
"2017-03-26",0.2373,-0.1504
"2017-03-27",13.7814,0.7946
"2017-03-28",1.0355,1.0993
"2017-03-29",0.0033,1.861
"2017-03-30",14.0534,2.8722
"2017-03-31",10.1514,2.8006
"2017-04-01",0,4.4617
"2017-04-02",4.5902,0.572
"2017-04-03",0.3623,-1.6991
"2017-04-04",0,-2.4873
"2017-04-05",0,0.381
"2017-04-06",0,6.9563
"2017-04-07",4.4572,6.0275
"2017-04-08",32.8058,1.0362
"2017-04-09",5.2635,-2.964
"2017-04-10",0,-1.283
"2017-04-11",0,3.0357
"2017-04-12",6.9092,7.58
"2017-04-13",0.1293,7.6668
"2017-04-14",0,-0.1939
"2017-04-15",0,-0.8976
"2017-04-16",0,5.299
"2017-04-17",0,6.3714
"2017-04-18",15.0894,5.2713
"2017-04-19",1.4392,3.6854
"2017-04-20",9.4807,3.0054
"2017-04-21",1.6089,1.0331
"2017-04-22",0.1566,3.3978
"2017-04-23",0.3416,6.765
"2017-04-24",18.2847,1.3447
"2017-04-25",5.4422,1.8928
"2017-04-26",13.1319,2.7204
"2017-04-27",11.9909,-1.6737
"2017-04-28",7.5546,-2.7767
"2017-04-29",0,0.5355
"2017-04-30",0,2.1952
"2017-05-01",0.6824,5.1933
"2017-05-02",0.8351,5.0233
"2017-05-03",0,6.69
"2017-05-04",0,11.1057
"2017-05-05",0,13.5438
"2017-05-06",0.6626,13.0154
"2017-05-07",0.0076,11.1658
"2017-05-08",0.2116,9.1772
"2017-05-09",0,9.5383
"2017-05-10",0,9.3821
"2017-05-11",0,11.7729
"2017-05-12",0,10.5363
"2017-05-13",0,2.4309
"2017-05-14",0,5.0279
"2017-05-15",0.173,7.2846
"2017-05-16",9.602,5.2841
"2017-05-17",9.753,-1.8627
"2017-05-18",6.8285,-2.0843
"2017-05-19",0.5711,1.7608
"2017-05-20",0.3298,5.9303
"2017-05-21",0.8677,7.8423
"2017-05-22",0.1523,8.735
"2017-05-23",0,10.8339
"2017-05-24",0.8841,10.8999
"2017-05-25",0.9711,6.021
"2017-05-26",0.0038,5.4247
"2017-05-27",0,6.0358
"2017-05-28",0,9.6298
"2017-05-29",0,11.4752
"2017-05-30",0,13.1853
"2017-05-31",0,15.2881
"2017-06-01",0.0079,12.818
"2017-06-02",0,10.8268
"2017-06-03",0,13.6954
"2017-06-04",0,17.2761
"2017-06-05",0,14.5309
"2017-06-06",0,15.8276
"2017-06-07",0,17.0008
"2017-06-08",0,15.9964
"2017-06-09",0,11.7559
"2017-06-10",0,9.306
"2017-06-11",0.004,11.8566
"2017-06-12",9.4205,7.8843
"2017-06-13",18.7639,3.4871
"2017-06-14",0,8.3516
"2017-06-15",0,12.0783
"2017-06-16",0.9832,14.1957
"2017-06-17",0,11.6443
"2017-06-18",0,12.3407
"2017-06-19",0,16.3097
"2017-06-20",0,18.9182
"2017-06-21",0,18.1329
"2017-06-22",0.3091,13.9122
"2017-06-23",0,12.9299
"2017-06-24",0,14.1065
"2017-06-25",0,15.8688
"2017-06-26",0,17.8913
"2017-06-27",0,14.5842
"2017-06-28",0.0072,13.8241
"2017-06-29",0,11.885
"2017-06-30",0.2202,11.8202
"2017-07-01",0,14.9572
"2017-07-02",0,18.2717
"2017-07-03",0,18.4197
"2017-07-04",0,19.5442
"2017-07-05",0,21.0389
"2017-07-06",0,20.6677
"2017-07-07",0,20.475
"2017-07-08",0.085,19.755
"2017-07-09",0.2231,19.983
"2017-07-10",0,18.1666
"2017-07-11",0,18.2641
"2017-07-12",0,17.9742
"2017-07-13",0,19.3445
"2017-07-14",2.4641,19.1576
"2017-07-15",0,19.9297
"2017-07-16",0,19.549
"2017-07-17",0.3155,18.1845
"2017-07-18",0,19.2661
"2017-07-19",0,19.5886
"2017-07-20",0.015,19.638
"2017-07-21",0,18.7869
"2017-07-22",0,19.1356
"2017-07-23",0.002,18.7376
"2017-07-24",0.001,19.594
"2017-07-25",1.3092,15.1206
"2017-07-26",4.3419,15.8868
"2017-07-27",0.0391,16.0968
"2017-07-28",0,16.6071
"2017-07-29",0,17.4682
"2017-07-30",0,18.2131
"2017-07-31",0,19.1514
"2017-08-01",0,19.7476
"2017-08-02",0,19.541
"2017-08-03",0,18.4632
"2017-08-04",0,18.3962
"2017-08-05",0,16.8769
"2017-08-06",0.2259,15.7465
"2017-08-07",1.8637,15.0996
"2017-08-08",1.3802,13.7193
"2017-08-09",1.3865,14.6697
"2017-08-10",0,13.9309
"2017-08-11",0.2042,16.181
"2017-08-12",0.2656,16.768
"2017-08-13",3.1084,16.0403
"2017-08-14",1.1988,13.095
"2017-08-15",0.44,12.4051
"2017-08-16",0.6714,13.7592
"2017-08-17",0,15.3506
"2017-08-18",0,15.7352
"2017-08-19",0,16.5456
"2017-08-20",0,17.137
"2017-08-21",0,17.1578
"2017-08-22",0,17.3349
"2017-08-23",1.5477,15.296
"2017-08-24",0.3046,15.2347
"2017-08-25",0.1096,16.9585
"2017-08-26",0,18.6625
"2017-08-27",0,18.5708
"2017-08-28",0,19.2543
"2017-08-29",0,20.1088
"2017-08-30",0.0159,17.6329
"2017-08-31",0.0801,15.299
"2017-09-01",0,16.5363
"2017-09-02",0,18.7915
"2017-09-03",0,20.3706
"2017-09-04",0,20.1841
"2017-09-05",0,17.2883
"2017-09-06",0,17.9455
"2017-09-07",0,17.8859
"2017-09-08",0.0876,18.1321
"2017-09-09",0.3974,15.4757
"2017-09-10",0,14.8966
"2017-09-11",0,17.231
"2017-09-12",0,17.7389
"2017-09-13",0.5828,15.1972
"2017-09-14",4.7147,11.8437
"2017-09-15",4.35,4.1952
"2017-09-16",0.7136,4.3451
"2017-09-17",0,7.6489
"2017-09-18",12.0539,10.7504
"2017-09-19",19.4031,2.165
"2017-09-20",0.3955,4.791
"2017-09-21",2.4378,3.7078
"2017-09-22",0.0676,1.3552
"2017-09-23",7.1206,1.8282
"2017-09-24",14.8603,1.4038
"2017-09-25",0.408,2.6551
"2017-09-26",0,3.4758
"2017-09-27",0.1005,5.933
"2017-09-28",0.0734,6.801
"2017-09-29",0.1683,7.9829
"2017-09-30",7.6185,4.2602
"2017-10-01",1.9223,0.48
"2017-10-02",3.8415,-1.087
"2017-10-03",0.1899,0.3612
"2017-10-04",2.935,2.4821
"2017-10-05",0,4.7145
"2017-10-06",0,2.9632
"2017-10-07",0.0977,7.1951
"2017-10-08",1.3881,0.477
"2017-10-09",0,0.2336
"2017-10-10",0,4.1513
"2017-10-11",0,6.5503
"2017-10-12",0.0573,0.9703
"2017-10-13",0.0136,1.658
"2017-10-14",4.0115,-2.7913
"2017-10-15",0,2.6624
"2017-10-16",0,7.2597
"2017-10-17",0,8.7721
"2017-10-18",0,8.0286
"2017-10-19",0.4511,9.2912
"2017-10-20",2.5287,3.4138
"2017-10-21",0.0914,-1.1219
"2017-10-22",0,4.5372
"2017-10-23",0.1808,4.4423
"2017-10-24",0.0908,5.8633
"2017-10-25",0,7.7983
"2017-10-26",0,4.0747
"2017-10-27",0,3.5939
"2017-10-28",0,6.2852
"2017-10-29",0,6.4332
"2017-10-30",0,-1.0258
"2017-10-31",0,0.3611
"2017-11-01",0.0034,4.8363
"2017-11-02",0.0433,5.9468
"2017-11-03",19.8197,3.5475
"2017-11-04",36.2811,-0.072
"2017-11-05",13.1737,-1.7307
"2017-11-06",3.02,-2.4984
"2017-11-07",0,-5.2804
"2017-11-08",0.044,-4.227
"2017-11-09",0.4968,1.9422
"2017-11-10",0,1.5359
"2017-11-11",0,-0.5169
"2017-11-12",0,1.6374
"2017-11-13",0,4.0441
"2017-11-14",0,0.3445
"2017-11-15",0,2.2065
"2017-11-16",37.7659,4.0989
"2017-11-17",40.9987,-4.0266
"2017-11-18",0,-5.8811
"2017-11-19",0,-3.5665
"2017-11-20",0.0917,0.227
"2017-11-21",0,3.8447
"2017-11-22",0.0217,6.7141
"2017-11-23",0,6.8719
"2017-11-24",0.0021,3.8052
"2017-11-25",0,3.8942
"2017-11-26",0,8.5363
"2017-11-27",6.443,3.3376
"2017-11-28",0,-1.5113
"2017-11-29",0,-2.1248
"2017-11-30",0,-1.5142
"2017-12-01",0,-1.1665
"2017-12-02",0,0.6131
"2017-12-03",32.5324,-0.8674
"2017-12-04",0,-8.8597
"2017-12-05",0,-9.6485
"2017-12-06",0,-8.477
"2017-12-07",0,-7.0531
"2017-12-08",0,-2.8815
"2017-12-09",0,-0.919
"2017-12-10",0,-0.0985
"2017-12-11",0.1847,2.3304
"2017-12-12",0,3.5894
"2017-12-13",3.236,-1.4614
"2017-12-14",0,-3.9426
"2017-12-15",0.1464,-1.9472
"2017-12-16",1.6451,-4.9697
"2017-12-17",0,-8.7659
"2017-12-18",0,-3.8846
"2017-12-19",0,-1.3807
"2017-12-20",4.0863,-3.6314
"2017-12-21",0,-9.069
"2017-12-22",1.5595,-8.8572
"2017-12-23",24.3805,-9.859
"2017-12-24",5.7723,-10.8485
"2017-12-25",18.0799,-4.0342
"2017-12-26",0,-4.843
"2017-12-27",0,-1.9479
"2017-12-28",0,-0.756
"2017-12-29",0,3.6374
"2017-12-30",0,-0.6585
"2017-12-31",0,-6.5666
"2018-01-01",0,-5.4874
"2018-01-02",0,-5.9721
"2018-01-03",0,-1.0581
"2018-01-04",0,-0.1423
"2018-01-05",0,1.2765
"2018-01-06",6.2713,-1.617
"2018-01-07",0,-3.4985
"2018-01-08",0.3853,-0.7647
"2018-01-09",8.3682,0.5784
"2018-01-10",10.4879,-4.4025
"2018-01-11",18.1956,-5.0327
"2018-01-12",0,-2.5287
"2018-01-13",0,-2.846
"2018-01-14",0,-2.154
"2018-01-15",0,-2.4205
"2018-01-16",0,-4.4912
"2018-01-17",0,-1.3661
"2018-01-18",0,1.3345
"2018-01-19",14.0173,-1.5384
"2018-01-20",1.4377,-7.6279
"2018-01-21",0,-9.5548
"2018-01-22",1.5048,-9.375
"2018-01-23",0,-6.6186
"2018-01-24",0.9427,-3.0487
"2018-01-25",7.618,-5.5751
"2018-01-26",2.7318,-6.9762
"2018-01-27",5.6864,-5.8696
"2018-01-28",0.2029,-1.5316
"2018-01-29",0.1882,0.1154
"2018-01-30",0,2.424
"2018-01-31",0,-1.0055
"2018-02-01",0,-1.3002
"2018-02-02",3.9048,0.821
"2018-02-03",0.9683,1.6502
"2018-02-04",5.1677,1.4479
"2018-02-05",5.37,-1.1266
"2018-02-06",0.5485,-3.2492
"2018-02-07",0,-1.4142
"2018-02-08",0,2.2401
"2018-02-09",0,0.4454
"2018-02-10",0,-6.4968
"2018-02-11",0,-6.3261
"2018-02-12",1.488,-4.4061
"2018-02-13",0,-4.3507
"2018-02-14",3.4147,-3.5289
"2018-02-15",10.1935,-9.6066
"2018-02-16",0.4876,-8.7609
"2018-02-17",0,-1.0124
"2018-02-18",34.0009,-2.8754
"2018-02-19",1.0706,-11.9558
"2018-02-20",0.0507,-15.4241
"2018-02-21",1.5059,-12.9991
"2018-02-22",3.3625,-12.0143
"2018-02-23",2.9706,-11.9689
"2018-02-24",5.502,-12.2859
"2018-02-25",3.197,-9.0403
"2018-02-26",8.0953,-5.7083
"2018-02-27",1.708,-4.1901
"2018-02-28",0,-8.8911
"2018-03-01",2.4646,-4.8813
"2018-03-02",5.7746,-3.0686
"2018-03-03",2.1669,-2.0571
"2018-03-04",7.7248,-6.9093
"2018-03-05",0,-7.509
"2018-03-06",0,-6.3538
"2018-03-07",0,-3.0021
"2018-03-08",0,-0.2895
"2018-03-09",0,1.3657
"2018-03-10",0,0.4631
"2018-03-11",0,1.3414
"2018-03-12",0,2.6143
"2018-03-13",0,3.8221
"2018-03-14",11.6616,3.6506
"2018-03-15",6.3564,-0.7704
"2018-03-16",4.4289,-1.3375
"2018-03-17",6.2959,-4.1561
"2018-03-18",1.6802,-5.7979
"2018-03-19",0,-3.8234
"2018-03-20",0,-1.8393
"2018-03-21",3.7907,2.6797
"2018-03-22",15.385,4.0417
"2018-03-23",12.8022,1.6198
"2018-03-24",5.9586,0.1683
"2018-03-25",6.125,-3.3938
"2018-03-26",4.4839,-3.9364
"2018-03-27",0.8372,-3.1974
"2018-03-28",1.2692,1.1589
"2018-03-29",0,1.0922
"2018-03-30",0.2035,3.2818
"2018-03-31",0,5.2267
"2018-04-01",0,4.2292
"2018-04-02",10.2683,-2.6419
"2018-04-03",0,-5.7658
"2018-04-04",1.2343,1.4522
"2018-04-05",0.7308,4.4785
"2018-04-06",13.2736,3.0409
"2018-04-07",11.6529,3.8977
"2018-04-08",12.0986,0.1836
"2018-04-09",2.1421,1.3841
"2018-04-10",0.0054,5.4073
"2018-04-11",1.1815,6.2597
"2018-04-12",20.0778,-1.062
"2018-04-13",2.4908,-2.7328
"2018-04-14",0,-0.1766
"2018-04-15",0,5.4506
"2018-04-16",0.9105,4.5804
"2018-04-17",5.4867,-3.24
"2018-04-18",0,-0.2791
"2018-04-19",0,6.3941
"2018-04-20",0,6.8308
"2018-04-21",0,6.9819
"2018-04-22",0.5057,9.087
"2018-04-23",1.1783,4.052
"2018-04-24",0,3.5967
"2018-04-25",0,6.2582
"2018-04-26",0,9.3944
"2018-04-27",0,12.1034
"2018-04-28",0,11.5066
"2018-04-29",0.3075,5.3403
"2018-04-30",14.1182,0.5922
"2018-05-01",0,2.3383
"2018-05-02",0.7862,4.2455
"2018-05-03",0,5.8681
"2018-05-04",0,8.0532
"2018-05-05",0,11.1184
"2018-05-06",0,13.87
"2018-05-07",0,11.5955
"2018-05-08",0,10.6184
"2018-05-09",0,13.4207
"2018-05-10",0.1137,10.2401
"2018-05-11",11.8566,3.3428
"2018-05-12",12.9513,3.7329
"2018-05-13",6.2257,5.0665
"2018-05-14",0.7526,7.2223
"2018-05-15",3.3235,8.8482
"2018-05-16",0.1839,10.1708
"2018-05-17",0,10.1979
"2018-05-18",4.3732,7.905
"2018-05-19",0.3806,9.168
"2018-05-20",1.213,9.815
"2018-05-21",0.8392,11.0051
"2018-05-22",6.098,8.7064
"2018-05-23",0,9.2142
"2018-05-24",0,11.9972
"2018-05-25",0,14.6525
"2018-05-26",0,13.1054
"2018-05-27",0.0015,10.4715
"2018-05-28",2.3252,10.4718
"2018-05-29",0.4996,11.0469
"2018-05-30",3.6659,13.8324
"2018-05-31",1.9808,13.2287
"2018-06-01",2.4641,6.3289
"2018-06-02",0,9.226
"2018-06-03",0,14.1229
"2018-06-04",0,15.9733
"2018-06-05",0,16.4528
"2018-06-06",0,16.6215
"2018-06-07",0,16.0497
"2018-06-08",0,15.3919
"2018-06-09",0,16.8097
"2018-06-10",0,6.9541
"2018-06-11",0,8.5516
"2018-06-12",0,10.8795
"2018-06-13",0,16.668
"2018-06-14",0,16.2452
"2018-06-15",0,14.2279
"2018-06-16",0,13.0476
"2018-06-17",16.2479,13.5926
"2018-06-18",0.0052,9.8826
"2018-06-19",0.1396,10.411
"2018-06-20",0,11.9541
"2018-06-21",0,15.319
"2018-06-22",0,12.8442
"2018-06-23",0,12.4767
"2018-06-24",0,11.3969
"2018-06-25",0,14.6576
"2018-06-26",0,17.2898
"2018-06-27",0,17.9682
"2018-06-28",0,17.2346
"2018-06-29",0,11.208
"2018-06-30",0,10.7924
"2018-07-01",0,12.9931
"2018-07-02",0,15.4
"2018-07-03",0,12.9378
"2018-07-04",0,15.8973
"2018-07-05",0,18.7538
"2018-07-06",0,20.8941
"2018-07-07",0,20.7812
"2018-07-08",0,21.08
"2018-07-09",0.061,20.856
"2018-07-10",0,20.4493
"2018-07-11",0,19.4108
"2018-07-12",0,18.5345
"2018-07-13",0,19.2122
"2018-07-14",0,17.9737
