,"(mm) Precipitation (gridMET),  ,2014-01-01 to 2024-11-25","(deg C) Mean Temperature (gridMET),  ,2014-01-01 to 2024-11-25"
"2016-03-27",2.0416,-0.4861
"2016-03-28",13.2511,-0.9008
"2016-03-29",20.7811,0.1414
"2016-03-30",4.9807,0.0437
"2016-03-31",0.6611,0.3266
"2016-04-01",0.5837,1.0311
"2016-04-02",0,3.2968
"2016-04-03",0,6.0941
"2016-04-04",0,6.1867
"2016-04-05",0,0.9717
"2016-04-06",0,3.5854
"2016-04-07",0,7.6629
"2016-04-08",0,9.061
"2016-04-09",0.0093,7.087
"2016-04-10",2.3514,6.8465
"2016-04-11",1.2051,7.0779
"2016-04-12",0.3311,8.0663
"2016-04-13",13.5169,4.2957
"2016-04-14",18.469,-0.7414
"2016-04-15",2.3938,-0.4336
"2016-04-16",0,0.1504
"2016-04-17",0,1.4157
"2016-04-18",0,1.9716
"2016-04-19",0,6.6724
"2016-04-20",0,8.8421
"2016-04-21",0,10.6294
"2016-04-22",0,11.5276
"2016-04-23",4.7624,5.0896
"2016-04-24",4.6437,3.0691
"2016-04-25",5.2421,3.3266
"2016-04-26",2.7219,3.7839
"2016-04-27",1.5804,4.6894
"2016-04-28",0.3984,1.793
"2016-04-29",1.5076,2.5637
"2016-04-30",1.5175,2.7089
"2016-05-01",0.2541,2.8054
"2016-05-02",0,4.9768
"2016-05-03",0,8.8218
"2016-05-04",0,10.9474
"2016-05-05",0,13.1222
"2016-05-06",12.955,6.5011
"2016-05-07",5.2088,4.6986
"2016-05-08",8.9918,5.4817
"2016-05-09",0.3554,4.2446
"2016-05-10",4.203,0.8843
"2016-05-11",0,1.5793
"2016-05-12",0.2152,6.4462
"2016-05-13",0,10.9212
"2016-05-14",0.0103,12.3424
"2016-05-15",6.223,6.3419
"2016-05-16",6.6009,5.5853
"2016-05-17",0.124,5.4227
"2016-05-18",0.1409,8.5377
"2016-05-19",17.2349,9.0514
"2016-05-20",7.41,7.7835
"2016-05-21",12.9634,4.432
"2016-05-22",4.266,3.2941
"2016-05-23",0.0793,4.6397
"2016-05-24",2.008,6.3979
"2016-05-25",2.0552,5.5633
"2016-05-26",0.8498,6.1051
"2016-05-27",0.9939,6.817
"2016-05-28",0.0716,6.865
"2016-05-29",3.0486,9.5246
"2016-05-30",0,8.4202
"2016-05-31",0,9.0383
"2016-06-01",0.0275,10.4938
"2016-06-02",0.0275,12.5471
"2016-06-03",0,13.0843
"2016-06-04",0,14.9102
"2016-06-05",0,16.0922
"2016-06-06",0,16.1612
"2016-06-07",0,15.4373
"2016-06-08",0,16.2216
"2016-06-09",0,16.6709
"2016-06-10",0,16.3804
"2016-06-11",2.5859,11.2466
"2016-06-12",3.5777,11.7242
"2016-06-13",9.1349,10.2721
"2016-06-14",0.4748,10.6378
"2016-06-15",0,13.1774
"2016-06-16",0,10.0681
"2016-06-17",0,12.9019
"2016-06-18",0,15.568
"2016-06-19",0,14.0767
"2016-06-20",0.067,17.8507
"2016-06-21",0,17.0356
"2016-06-22",0,17.2652
"2016-06-23",0,18.1264
"2016-06-24",0.067,13.7181
"2016-06-25",0,9.9023
"2016-06-26",0,13.5153
"2016-06-27",0,17.7486
"2016-06-28",0,19.9777
"2016-06-29",1.5172,17.958
"2016-06-30",1.4348,14.631
"2016-07-01",0,15.3465
"2016-07-02",0,15.5425
"2016-07-03",0,16.2766
"2016-07-04",0,16.6024
"2016-07-05",0.0519,15.4571
"2016-07-06",0,13.7841
"2016-07-07",0,12.7396
"2016-07-08",0,16.8624
"2016-07-09",0,17.1415
"2016-07-10",0.0019,10.0825
"2016-07-11",0,7.2928
"2016-07-12",0,10.877
"2016-07-13",0,12.8091
"2016-07-14",0,14.967
"2016-07-15",0,17.0116
"2016-07-16",0,16.0571
"2016-07-17",0,16.7
"2016-07-18",0,18.1627
"2016-07-19",0,18.7853
"2016-07-20",0,19.0125
"2016-07-21",0,20.0361
"2016-07-22",0,19.5162
"2016-07-23",0,15.8686
"2016-07-24",0,16.6362
"2016-07-25",0,19.1574
"2016-07-26",0,19.8834
"2016-07-27",0,18.8574
"2016-07-28",0,19.5106
"2016-07-29",0,19.0737
"2016-07-30",0,19.1264
"2016-07-31",0.0105,18.9864
"2016-08-01",0,18.7585
"2016-08-02",0.0326,19.605
"2016-08-03",0,15.7982
"2016-08-04",0,15.076
"2016-08-05",0,17.0479
"2016-08-06",0.0203,16.2063
"2016-08-07",3.078,16.2092
"2016-08-08",0,16.0903
"2016-08-09",0,16.1241
"2016-08-10",0,13.8033
"2016-08-11",0.4991,12.8859
"2016-08-12",0,13.4601
"2016-08-13",0,15.1123
"2016-08-14",0,17.3986
"2016-08-15",0,18.2829
"2016-08-16",0,18.2645
"2016-08-17",0,18.0522
"2016-08-18",0.9223,15.9366
"2016-08-19",0.0679,14.3302
"2016-08-20",0,13.7417
"2016-08-21",0,16.4636
"2016-08-22",0.2688,16.4182
"2016-08-23",0,13.5786
"2016-08-24",0,10.9101
"2016-08-25",0,11.1492
"2016-08-26",0,11.9065
"2016-08-27",0,12.7856
"2016-08-28",0,15.3665
"2016-08-29",0,17.2275
"2016-08-30",0,18.7049
"2016-08-31",0,18.8231
"2016-09-01",0,16.7356
"2016-09-02",0.0115,15.6163
"2016-09-03",0.1538,13.4947
"2016-09-04",0.0344,10.6001
"2016-09-05",0,7.363
"2016-09-06",0.6183,9.6183
"2016-09-07",0.2415,10.5617
"2016-09-08",0,11.1821
"2016-09-09",0,9.1306
"2016-09-10",0,10.43
"2016-09-11",0,13.9174
"2016-09-12",1.6557,10.3509
"2016-09-13",10.0143,10.0342
"2016-09-14",9.1958,6.0701
"2016-09-15",0.9509,5.7312
"2016-09-16",0,7.446
"2016-09-17",0.1151,8.8455
"2016-09-18",0,13.2982
"2016-09-19",0,14.519
"2016-09-20",0,15.3252
"2016-09-21",12.3781,12.6153
"2016-09-22",23.3242,8.4795
"2016-09-23",22.9899,1.7662
"2016-09-24",12.0244,3.1371
"2016-09-25",0.6277,6.1898
"2016-09-26",0,10.6748
"2016-09-27",0,12.2681
"2016-09-28",0.362,13.6128
"2016-09-29",0.5977,11.3025
"2016-09-30",0.279,11.1286
"2016-10-01",3.2249,10.5958
"2016-10-02",1.487,9.7254
"2016-10-03",4.545,2.7012
"2016-10-04",0.5427,1.7843
"2016-10-05",1.0665,0.9698
"2016-10-06",1.3492,0.8008
"2016-10-07",0,3.1927
"2016-10-08",0.204,7.926
"2016-10-09",0,8.5527
"2016-10-10",0,9.5766
"2016-10-11",0,5.0277
"2016-10-12",0.7458,3.9305
"2016-10-13",0.3082,6.9236
"2016-10-14",7.7408,7.8489
"2016-10-15",25.3314,7.2931
"2016-10-16",47.763,4.0791
"2016-10-17",30.0907,-1.3463
"2016-10-18",7.1527,-0.1766
"2016-10-19",0.5999,-1.2568
"2016-10-20",1.374,0.3297
"2016-10-21",0,4.836
"2016-10-22",0,7.1287
"2016-10-23",0,7.4216
"2016-10-24",3.1474,6.0957
"2016-10-25",1.7732,6.0538
"2016-10-26",0.3071,7.6451
"2016-10-27",0.8042,9.7012
"2016-10-28",11.657,8.1024
"2016-10-29",1.9689,6.8678
"2016-10-30",12.4142,6.274
"2016-10-31",5.3583,1.3053
"2016-11-01",4.3657,0.2405
"2016-11-02",0.3222,1.2264
"2016-11-03",0.6084,5.3097
"2016-11-04",0,7.0799
"2016-11-05",0,7.4146
"2016-11-06",0,6.0004
"2016-11-07",0.2288,6.0658
"2016-11-08",0,7.7006
"2016-11-09",0,8.4582
"2016-11-10",0,7.824
"2016-11-11",0,7.5287
"2016-11-12",0,6.0778
"2016-11-13",0,4.5361
"2016-11-14",0,6.059
"2016-11-15",0,8.4449
"2016-11-16",0.0384,1.2759
"2016-11-17",5.8652,-7.4162
"2016-11-18",0,-5.9742
"2016-11-19",0,1.5971
"2016-11-20",0.5801,5.3476
"2016-11-21",10.9237,0.4033
"2016-11-22",0.0526,-2.5517
"2016-11-23",6.4413,-2.699
"2016-11-24",0.3222,-5.1348
"2016-11-25",0,-1.815
"2016-11-26",3.0219,0.6877
"2016-11-27",16.8931,-4.0111
"2016-11-28",20.5965,-6.0344
"2016-11-29",0,-8.2676
"2016-11-30",0,-8.1694
"2016-12-01",0,-8.2722
"2016-12-02",0,-8.9738
"2016-12-03",3.2429,-9.2375
"2016-12-04",4.5424,-4.0711
"2016-12-05",0.4249,-11.3983
"2016-12-06",0.0166,-14.2957
"2016-12-07",0.0106,-15.1435
"2016-12-08",13.6366,-11.5798
"2016-12-09",25.8064,-1.7733
"2016-12-10",42.3231,-1.5372
"2016-12-11",7.4209,-5.3888
"2016-12-12",0,-7.7672
"2016-12-13",0,-8.35
"2016-12-14",17.3032,-2.5452
"2016-12-15",15.7551,1.7628
"2016-12-16",45.0596,-5.8801
"2016-12-17",0,-15.6382
"2016-12-18",0,-16.6747
"2016-12-19",5.6661,-11.4845
"2016-12-20",0.4606,-2.6958
"2016-12-21",0,-6.8575
"2016-12-22",0,-6.3359
"2016-12-23",3.0215,-5.5305
"2016-12-24",12.6728,-2.6477
"2016-12-25",10.5603,-8.3834
"2016-12-26",0,-12.6634
"2016-12-27",4.746,-10.5595
"2016-12-28",1.3402,-9.5422
"2016-12-29",0,-6.6571
"2016-12-30",0,-4.6023
"2016-12-31",2.7299,-7.556
"2017-01-01",10.2492,-9.2054
"2017-01-02",0.3224,-11.7962
"2017-01-03",9.9339,-10.8923
"2017-01-04",42.5826,-8.7784
"2017-01-05",0,-18.5714
"2017-01-06",0,-16.7886
"2017-01-07",8.7417,-11.2838
"2017-01-08",19.4946,-1.4416
"2017-01-09",45.3079,-2.5161
"2017-01-10",42.7822,-4.6039
"2017-01-11",46.1965,-6.0791
"2017-01-12",1.882,-8.1759
"2017-01-13",0,-6.4692
"2017-01-14",0,-5.0672
"2017-01-15",0,-6.9383
"2017-01-16",0,-7.8245
"2017-01-17",0,-6.0884
"2017-01-18",0,-3.719
"2017-01-19",3.0671,-4.4002
"2017-01-20",1.5297,-5.5045
"2017-01-21",9.5431,-5.7736
"2017-01-22",11.937,-7.3721
"2017-01-23",26.9076,-5.3485
"2017-01-24",8.1244,-8.848
"2017-01-25",1.4379,-9.8039
"2017-01-26",1.0398,-12.3395
"2017-01-27",0,-12.4116
"2017-01-28",0.1179,-9.5267
"2017-01-29",0,-2.3857
"2017-01-30",0,-2.9818
"2017-01-31",0,-2.0818
"2017-02-01",0,-0.6951
"2017-02-02",5.3302,-3.0932
"2017-02-03",8.0598,0.0289
"2017-02-04",7.3765,-0.5483
"2017-02-05",1.4948,0.5273
"2017-02-06",22.3855,-0.1658
"2017-02-07",35.7588,-0.4768
"2017-02-08",22.6011,1.0241
"2017-02-09",15.0885,4.6953
"2017-02-10",28.1204,0.8821
"2017-02-11",10.3707,-5.022
"2017-02-12",0,-3.7865
"2017-02-13",0,-1.5164
"2017-02-14",0,-0.3787
"2017-02-15",0,1.2712
"2017-02-16",1.3566,1.9548
"2017-02-17",6.6024,-0.4345
"2017-02-18",5.7109,1.5375
"2017-02-19",19.1774,-0.4457
"2017-02-20",16.6204,-0.3175
"2017-02-21",17.0227,-0.0598
"2017-02-22",11.8581,-4.2847
"2017-02-23",6.4297,-7.6229
"2017-02-24",4.675,-11.4866
"2017-02-25",6.6591,-11.7989
"2017-02-26",0.1383,-10.4497
"2017-02-27",22.0146,-10.0294
"2017-02-28",3.0785,-12.0083
"2017-03-01",0,-6.1879
"2017-03-02",0,-4.3878
"2017-03-03",0,-0.5084
"2017-03-04",0,2.1411
"2017-03-05",28.2337,-2.2665
"2017-03-06",26.0739,-9.5342
"2017-03-07",0,-5.239
"2017-03-08",0,0.1017
"2017-03-09",0,3.3999
"2017-03-10",0,3.1303
"2017-03-11",0,1.9484
"2017-03-12",0,1.4776
"2017-03-13",0,2.9726
"2017-03-14",0,7.0925
"2017-03-15",0,7.5234
"2017-03-16",0,5.7275
"2017-03-17",1.4155,6.2907
"2017-03-18",0,8.9529
"2017-03-19",0,7.2193
"2017-03-20",0,7.7574
"2017-03-21",15.8101,8.263
"2017-03-22",26.4148,5.0219
"2017-03-23",13.8516,-0.4328
"2017-03-24",0.7585,1.3918
"2017-03-25",11.542,-0.9987
"2017-03-26",0.3057,-0.5705
"2017-03-27",14.5475,0.3666
"2017-03-28",1.2938,0.683
"2017-03-29",0.0042,1.527
"2017-03-30",14.3548,2.6208
"2017-03-31",10.8228,2.4616
"2017-04-01",0,4.1584
"2017-04-02",5.051,0.1412
"2017-04-03",0.2644,-2.3504
"2017-04-04",0,-2.8802
"2017-04-05",0,-0.1218
"2017-04-06",0,6.3941
"2017-04-07",3.4965,5.6719
"2017-04-08",35.8079,0.7136
"2017-04-09",5.3385,-3.3768
"2017-04-10",0,-1.8565
"2017-04-11",0,2.4957
"2017-04-12",8.574,6.9897
"2017-04-13",0.0348,7.2416
"2017-04-14",0,-0.7495
"2017-04-15",0,-1.48
"2017-04-16",0,4.7441
"2017-04-17",0,5.7158
"2017-04-18",15.3991,4.8594
"2017-04-19",1.6979,3.2212
"2017-04-20",10.2687,2.5765
"2017-04-21",1.9214,0.5558
"2017-04-22",0.0208,2.9429
"2017-04-23",0.2062,6.2324
"2017-04-24",19.7739,0.9531
"2017-04-25",5.878,1.5295
"2017-04-26",13.703,2.3627
"2017-04-27",12.8705,-2.1384
"2017-04-28",7.6746,-3.1407
"2017-04-29",0,0.0472
"2017-04-30",0,1.6215
"2017-05-01",0.766,4.6839
"2017-05-02",1.0461,4.4848
"2017-05-03",0,6.1626
"2017-05-04",0,10.5662
"2017-05-05",0,13.1148
"2017-05-06",0.3798,12.3773
"2017-05-07",0,10.5172
"2017-05-08",0.0369,8.7569
"2017-05-09",0,9.0085
"2017-05-10",0,8.7684
"2017-05-11",0,11.1338
"2017-05-12",0,10.0959
"2017-05-13",0,1.9949
"2017-05-14",0,4.4362
"2017-05-15",0.0345,6.6255
"2017-05-16",8.4595,4.8928
"2017-05-17",10.0376,-2.2575
"2017-05-18",6.7019,-2.4593
"2017-05-19",0.7004,1.3548
"2017-05-20",0.0572,5.5695
"2017-05-21",1.1156,7.329
"2017-05-22",0.1961,8.1667
"2017-05-23",0,10.2258
"2017-05-24",0.4867,10.1579
"2017-05-25",1.2481,5.4391
"2017-05-26",0.0048,4.902
"2017-05-27",0,5.5784
"2017-05-28",0,9.0214
"2017-05-29",0,10.8698
"2017-05-30",0,12.4497
"2017-05-31",0,14.5468
"2017-06-01",0.004,12.2287
"2017-06-02",0,10.2027
"2017-06-03",0,13.0905
"2017-06-04",0,16.5254
"2017-06-05",0,13.9304
"2017-06-06",0,15.111
"2017-06-07",0,16.3048
"2017-06-08",0,15.2666
"2017-06-09",0,11.2039
"2017-06-10",0,8.6764
"2017-06-11",0.0051,11.1458
"2017-06-12",9.6519,7.3845
"2017-06-13",19.8699,3.0957
"2017-06-14",0,7.8038
"2017-06-15",0,11.3989
"2017-06-16",1.1503,13.4561
"2017-06-17",0,10.9597
"2017-06-18",0,11.6853
"2017-06-19",0,15.6672
"2017-06-20",0,18.1728
"2017-06-21",0,17.4722
"2017-06-22",0.3981,13.2735
"2017-06-23",0,12.3209
"2017-06-24",0,13.4405
"2017-06-25",0,15.2232
"2017-06-26",0,17.2935
"2017-06-27",0,13.9948
"2017-06-28",0.0093,13.1725
"2017-06-29",0,11.2198
"2017-06-30",0.2836,11.173
"2017-07-01",0,14.2436
"2017-07-02",0,17.6191
"2017-07-03",0,17.7258
"2017-07-04",0,18.8455
"2017-07-05",0,20.371
"2017-07-06",0,20.0022
"2017-07-07",0,19.8058
"2017-07-08",0.0125,19.0537
"2017-07-09",0.0447,19.3245
"2017-07-10",0,17.6358
"2017-07-11",0,17.6041
"2017-07-12",0,17.3515
"2017-07-13",0,18.6682
"2017-07-14",2.7048,18.5615
"2017-07-15",0,19.3473
"2017-07-16",0,18.8785
"2017-07-17",0.4064,17.5525
"2017-07-18",0,18.6148
"2017-07-19",0,19.1539
"2017-07-20",0.0194,18.9887
"2017-07-21",0,18.0851
"2017-07-22",0,18.4682
"2017-07-23",0.0026,17.9913
"2017-07-24",0,18.9653
"2017-07-25",1.3743,14.5178
"2017-07-26",4.2501,15.2915
"2017-07-27",0.0503,15.5305
"2017-07-28",0,15.966
"2017-07-29",0,16.8283
"2017-07-30",0,17.5274
"2017-07-31",0,18.6117
"2017-08-01",0,19.2637
"2017-08-02",0,19.0773
"2017-08-03",0,17.9257
"2017-08-04",0,17.8738
"2017-08-05",0,16.2872
"2017-08-06",0.2647,15.1869
"2017-08-07",1.7237,14.4738
"2017-08-08",1.4202,13.2762
"2017-08-09",1.1345,14.1557
"2017-08-10",0,13.4121
"2017-08-11",0.2631,15.6806
"2017-08-12",0.0977,16.1658
"2017-08-13",3.4217,15.3795
"2017-08-14",1.2537,12.6486
"2017-08-15",0.5341,11.9534
"2017-08-16",0.3842,13.2612
"2017-08-17",0,14.7964
"2017-08-18",0,15.3094
"2017-08-19",0,16.1691
"2017-08-20",0,16.5846
"2017-08-21",0,16.6402
"2017-08-22",0,16.842
"2017-08-23",1.9396,14.6536
"2017-08-24",0.3823,14.6827
"2017-08-25",0.1412,16.525
"2017-08-26",0,18.1588
"2017-08-27",0,18.1189
"2017-08-28",0,18.8256
"2017-08-29",0,19.6966
"2017-08-30",0.0205,17.0515
"2017-08-31",0.0062,14.7835
"2017-09-01",0,16.0384
"2017-09-02",0,18.2147
"2017-09-03",0,19.7418
"2017-09-04",0,19.6144
"2017-09-05",0,16.6869
"2017-09-06",0,17.3978
"2017-09-07",0,17.4263
"2017-09-08",0.1128,17.5635
"2017-09-09",0.0888,15.0312
"2017-09-10",0,14.3922
"2017-09-11",0,16.6874
"2017-09-12",0,17.1982
"2017-09-13",0.5243,14.791
"2017-09-14",4.2936,11.4422
"2017-09-15",4.2676,3.667
"2017-09-16",0.9192,3.8798
"2017-09-17",0,7.122
"2017-09-18",11.6007,10.2377
"2017-09-19",20.6963,1.8093
"2017-09-20",0.5095,4.2004
"2017-09-21",2.4581,3.3158
"2017-09-22",0.0231,1.0514
"2017-09-23",6.8875,1.3729
"2017-09-24",15.042,1.1906
"2017-09-25",0.5188,2.2547
"2017-09-26",0,2.9674
"2017-09-27",0.1294,5.3551
"2017-09-28",0.0923,6.2965
"2017-09-29",0.2168,7.4857
"2017-09-30",8.2482,3.7958
"2017-10-01",2.1918,0.0136
"2017-10-02",4.4732,-1.6166
"2017-10-03",0.2446,-0.1407
"2017-10-04",3.3938,1.9036
"2017-10-05",0,4.2363
"2017-10-06",0,2.584
"2017-10-07",0.1258,6.7357
"2017-10-08",1.6297,0.0247
"2017-10-09",0,-0.2302
"2017-10-10",0,3.7615
"2017-10-11",0,6.0401
"2017-10-12",0.0738,0.5114
"2017-10-13",0,1.153
"2017-10-14",4.4117,-3.1586
"2017-10-15",0,2.244
"2017-10-16",0,6.793
"2017-10-17",0,8.2925
"2017-10-18",0,7.5277
"2017-10-19",0.581,8.7161
"2017-10-20",2.6104,2.8858
"2017-10-21",0.1177,-1.5573
"2017-10-22",0,3.9809
"2017-10-23",0.2329,4.0368
"2017-10-24",0.1169,5.6241
"2017-10-25",0,7.4754
"2017-10-26",0,3.5893
"2017-10-27",0,3.2439
"2017-10-28",0,6.0167
"2017-10-29",0,6.0605
"2017-10-30",0,-1.4372
"2017-10-31",0,0.0026
"2017-11-01",0.0042,4.3915
"2017-11-02",0,5.4984
"2017-11-03",22.3198,3.0868
"2017-11-04",40.0254,-0.5033
"2017-11-05",15.1833,-2.0735
"2017-11-06",2.6873,-3.0069
"2017-11-07",0,-5.6835
"2017-11-08",0.0567,-4.511
"2017-11-09",0.619,1.3691
"2017-11-10",0,1.0263
"2017-11-11",0,-1.1259
"2017-11-12",0,0.998
"2017-11-13",0,3.4154
"2017-11-14",0,-0.2486
"2017-11-15",0,1.6807
"2017-11-16",40.3564,3.7201
"2017-11-17",45.036,-4.2922
"2017-11-18",0,-6.2515
"2017-11-19",0,-3.9191
"2017-11-20",0.115,-0.2653
"2017-11-21",0,3.3688
"2017-11-22",0.028,6.2347
"2017-11-23",0,6.3315
"2017-11-24",0.0027,3.4746
"2017-11-25",0,3.4887
"2017-11-26",0,8.1219
"2017-11-27",7.1658,2.8941
"2017-11-28",0,-1.8845
"2017-11-29",0,-2.6054
"2017-11-30",0,-1.9807
"2017-12-01",0,-1.5604
"2017-12-02",0,0.201
"2017-12-03",35.8761,-1.338
"2017-12-04",0,-9.2143
"2017-12-05",0,-9.9086
"2017-12-06",0,-8.5589
"2017-12-07",0,-7.0133
"2017-12-08",0,-2.6499
"2017-12-09",0,-0.5728
"2017-12-10",0,0.0648
"2017-12-11",0.2379,2.5694
"2017-12-12",0,3.8085
"2017-12-13",3.3301,-1.3595
"2017-12-14",0,-4.0634
"2017-12-15",0.035,-1.9692
"2017-12-16",1.8432,-5.2794
"2017-12-17",0,-9.2111
"2017-12-18",0,-3.9976
"2017-12-19",0,-1.6562
"2017-12-20",4.2816,-4.0854
"2017-12-21",0,-9.1937
"2017-12-22",1.6123,-9.1124
"2017-12-23",27.1389,-10.3007
"2017-12-24",6.278,-11.1118
"2017-12-25",20.58,-4.4028
"2017-12-26",0,-5.3666
"2017-12-27",0,-2.3722
"2017-12-28",0,-1.1691
"2017-12-29",0,3.2347
"2017-12-30",0,-1.1478
"2017-12-31",0,-6.8341
"2018-01-01",0,-5.9125
"2018-01-02",0,-6.2574
"2018-01-03",0,-1.0196
"2018-01-04",0,-0.2062
"2018-01-05",0,0.9785
"2018-01-06",6.8621,-1.9966
"2018-01-07",0,-3.8334
"2018-01-08",0.3826,-1.1262
"2018-01-09",8.9791,0.2181
"2018-01-10",12.1055,-4.8636
"2018-01-11",19.5264,-5.6458
"2018-01-12",0,-2.946
"2018-01-13",0,-3.3204
"2018-01-14",0,-2.4802
"2018-01-15",0,-2.6968
"2018-01-16",0,-5.0116
"2018-01-17",0,-1.8096
"2018-01-18",0,0.9106
"2018-01-19",14.4245,-2.0057
"2018-01-20",1.6079,-8.005
"2018-01-21",0,-9.9166
"2018-01-22",1.8288,-9.65
"2018-01-23",0,-6.9713
"2018-01-24",1.204,-3.4069
"2018-01-25",7.9279,-6.1072
"2018-01-26",3.3428,-7.3701
"2018-01-27",6.1609,-6.2248
"2018-01-28",0.2614,-1.9053
"2018-01-29",0.2424,-0.2283
"2018-01-30",0,1.9068
"2018-01-31",0,-1.4495
"2018-02-01",0,-1.832
"2018-02-02",4.4526,0.4427
"2018-02-03",1.2139,1.1138
"2018-02-04",6.145,0.9761
"2018-02-05",5.2534,-1.5216
"2018-02-06",0.7065,-3.689
"2018-02-07",0,-1.7882
"2018-02-08",0,1.9009
"2018-02-09",0,-0.0738
"2018-02-10",0,-6.9133
"2018-02-11",0,-6.7231
"2018-02-12",1.8639,-4.9011
"2018-02-13",0,-4.6849
"2018-02-14",3.5102,-3.9587
"2018-02-15",11.2981,-9.9839
"2018-02-16",0.6278,-9.0878
"2018-02-17",0,-1.4621
"2018-02-18",36.2746,-3.3366
"2018-02-19",0.7948,-12.3538
"2018-02-20",0.0647,-15.8482
"2018-02-21",1.1025,-13.3087
"2018-02-22",3.9497,-12.5698
"2018-02-23",3.3502,-12.2201
"2018-02-24",5.633,-12.5757
"2018-02-25",3.2131,-9.2548
"2018-02-26",8.9734,-6.0176
"2018-02-27",2.0749,-4.4751
"2018-02-28",0,-9.4011
"2018-03-01",2.3567,-5.419
"2018-03-02",6.5303,-3.6922
"2018-03-03",2.0035,-2.4912
"2018-03-04",8.3548,-7.1487
"2018-03-05",0,-7.9129
"2018-03-06",0,-6.7162
"2018-03-07",0,-3.3597
"2018-03-08",0,-0.8624
"2018-03-09",0,0.9114
"2018-03-10",0,-0.1052
"2018-03-11",0,0.7414
"2018-03-12",0,2.1343
"2018-03-13",0,3.2503
"2018-03-14",11.8701,3.2024
"2018-03-15",6.7175,-1.1131
"2018-03-16",4.9199,-1.8129
"2018-03-17",6.8397,-4.6357
"2018-03-18",1.7649,-6.4235
"2018-03-19",0,-4.3728
"2018-03-20",0,-2.4265
"2018-03-21",4.2754,2.2312
"2018-03-22",15.9362,3.5692
"2018-03-23",13.9643,1.1241
"2018-03-24",7.1571,-0.2393
"2018-03-25",6.2356,-3.7345
"2018-03-26",5.4231,-4.4477
"2018-03-27",0.6074,-3.77
"2018-03-28",1.6317,0.5127
"2018-03-29",0,0.425
"2018-03-30",0.2621,2.7042
"2018-03-31",0,4.6716
"2018-04-01",0,3.7106
"2018-04-02",11.8806,-3.1839
"2018-04-03",0,-6.3191
"2018-04-04",1.318,0.9418
"2018-04-05",0.5972,3.9722
"2018-04-06",14.5091,2.7246
"2018-04-07",12.6045,3.5688
"2018-04-08",12.9424,-0.1758
"2018-04-09",2.2726,0.895
"2018-04-10",0.007,4.8949
"2018-04-11",1.3328,5.7677
"2018-04-12",21.0516,-1.5352
"2018-04-13",2.9338,-3.1885
"2018-04-14",0,-0.7435
"2018-04-15",0,4.8945
"2018-04-16",1.0729,4.0811
"2018-04-17",6.0549,-3.8355
"2018-04-18",0,-0.9076
"2018-04-19",0,5.8808
"2018-04-20",0,6.3139
"2018-04-21",0,6.4285
"2018-04-22",0.347,8.5275
"2018-04-23",1.516,3.5034
"2018-04-24",0,3.0733
"2018-04-25",0,5.7117
"2018-04-26",0,8.7677
"2018-04-27",0,11.4969
"2018-04-28",0,10.8869
"2018-04-29",0.0863,4.8453
"2018-04-30",14.7777,0.1118
"2018-05-01",0,1.8473
"2018-05-02",0.6882,3.7492
"2018-05-03",0,5.3226
"2018-05-04",0,7.4722
"2018-05-05",0,10.495
"2018-05-06",0,13.2079
"2018-05-07",0,10.8741
"2018-05-08",0,9.9736
"2018-05-09",0,12.6866
"2018-05-10",0.0365,9.712
"2018-05-11",11.3172,3.0405
"2018-05-12",13.1259,3.3802
"2018-05-13",6.8838,4.5196
"2018-05-14",0.3957,6.7509
"2018-05-15",3.9616,8.2912
"2018-05-16",0.0322,9.5543
"2018-05-17",0,9.5537
"2018-05-18",4.6351,7.3689
"2018-05-19",0.2985,8.6299
"2018-05-20",1.4081,9.2286
"2018-05-21",0.6734,10.3643
"2018-05-22",6.2189,8.1526
"2018-05-23",0,8.6883
"2018-05-24",0,11.2649
"2018-05-25",0,13.9593
"2018-05-26",0,12.3489
"2018-05-27",0.0019,10.0236
"2018-05-28",2.373,9.9526
"2018-05-29",0.3231,10.5847
"2018-05-30",3.3397,13.3665
"2018-05-31",2.3172,12.8397
"2018-06-01",3.0576,5.7548
"2018-06-02",0,8.6152
"2018-06-03",0,13.5048
"2018-06-04",0,15.3373
"2018-06-05",0,15.8527
"2018-06-06",0,15.9996
"2018-06-07",0,15.4471
"2018-06-08",0,14.8488
"2018-06-09",0,16.1875
"2018-06-10",0,6.4422
"2018-06-11",0,7.9509
"2018-06-12",0,10.3036
"2018-06-13",0,16.044
"2018-06-14",0,15.678
"2018-06-15",0,13.7326
"2018-06-16",0,12.4868
"2018-06-17",17.8052,12.9066
"2018-06-18",0.0067,9.3245
"2018-06-19",0.1799,9.8528
"2018-06-20",0,11.3796
"2018-06-21",0,14.6775
"2018-06-22",0,12.2427
"2018-06-23",0,11.7651
"2018-06-24",0,10.8344
"2018-06-25",0,14.093
"2018-06-26",0,16.6373
"2018-06-27",0,17.322
"2018-06-28",0,16.6213
"2018-06-29",0,10.5812
"2018-06-30",0,10.3047
"2018-07-01",0,12.4982
"2018-07-02",0,14.833
"2018-07-03",0,12.4109
"2018-07-04",0,15.3341
"2018-07-05",0,18.2104
"2018-07-06",0,20.391
"2018-07-07",0,20.2572
"2018-07-08",0,20.5452
"2018-07-09",0.0718,20.3618
"2018-07-10",0,20.006
"2018-07-11",0,18.9295
"2018-07-12",0,18.0418
"2018-07-13",0,18.7119
